latitude	longitude	height
20.01032366478744	101.81265730585255	39.15584743807938
21.330067163222125	101.26726581327773	50.64441229520014
22.068028933511705	101.45413093930503	41.91762682308422
22.597503755398556	101.6405823324995	35.49251617582553
18.59305651466597	102.74856946946669	31.42140524303727
19.518518847380392	100.37285326099168	39.11884565098194
21.208697999564116	101.68668923444818	29.081470429532715
18.193594312015605	101.32998244833657	36.906406860895345
19.140647628872795	101.90235367536643	51.092740444934975
21.412829564491165	101.38449411560897	41.060252152545786
18.195751328242004	102.86140873450577	44.573872339275226
21.1368839669829	101.8483267533833	41.05756968295316
23.266473427033304	101.58239454785333	55.116471135643565
19.25758897926871	101.85734958552354	37.19957823839127
21.393874838863788	101.59174559498643	37.083160820996454
21.01151606223585	100.88449471306197	39.88772672350342
21.472037864444594	101.24890432096257	42.85308328364056
20.605995852937426	101.22302047417186	43.19743065498551
18.741952971300805	102.01468142964181	42.5900571323333
22.103140154782235	101.33968152532714	44.8428700488912
18.81141685542294	102.42990600609613	42.826895691150185
18.959798483804008	102.45819065132373	44.87083283230447
21.818632911817645	101.12836414730019	28.082574788459738
19.18061270649529	101.9506917842216	37.096085502111464
22.48460431686875	101.05715627426943	38.456830085416584
20.0324655250612	100.38058652524066	38.94647660414557
21.130307210197813	101.61046333554155	32.26190370791801
19.307202330314745	100.13205488965937	43.821929048142465
21.838599445293124	101.19721167481033	30.55709850904134
24.098080716712076	101.55699385937251	49.32344830941793
22.108392608203513	102.7893319806111	37.95010105370977
21.304854090103817	101.4702943715767	25.611699149348226
19.012939308752998	101.11010349001005	25.954122244226255
21.36891249858907	101.29933761330214	38.7976708628446
21.769622164918985	101.38352036961282	46.845164338268546
17.381021576604446	101.20160596520272	45.666283247025376
21.95344577577023	101.68367529683816	25.681288806017506
23.069288049083113	100.83653848123828	32.1371485924476
19.98393797229015	102.15277382194252	31.141020881228542
21.558360520330826	101.70923876741601	47.45216617559322
22.647571203210067	101.85580572364903	37.49855494484905
21.633063681813585	101.40666279180493	27.857391266290563
21.21297925326395	101.27903337219081	42.462747927858686
21.249106372123038	101.31024438163182	33.160878015969104
22.993589077897834	102.29517727911865	28.57329534755678
21.993792689233068	102.18725313343187	27.601242957237503
18.87448367027551	101.9049791452002	31.474550147178036
22.12827592454077	101.01445720285567	35.14999943616874
21.881108045950302	102.3962983274109	25.09937917873924
21.66642622333261	101.73084014220126	49.010758416250155
21.506523696165793	101.62575922184578	40.03814717553496
21.590854695581896	101.78409648394074	45.95642111895768
23.964591306591107	102.55633829170755	28.83401821031117
21.598731513905093	101.46340396812373	36.77893741705145
21.71117947010062	101.76805024841512	45.49396619099298
21.88804977248604	101.5052807036941	27.908298969822
22.32944957658387	102.24165351772027	42.83864998583226
21.51862587218323	100.26388587967462	40.06722412077818
21.67392140059664	101.79251102965868	52.982320726668945
21.49750074464704	101.79109961022033	34.99788164810775
22.613848810386514	102.4122616325007	64.5368999929592
20.826673933212906	104.68944228232637	40.46852862321498
18.54817755989105	100.66843597642281	56.05639425756647
19.919621264441282	101.61526018302774	36.554418547990736
21.517339787625964	101.07829241491795	38.04362723892649
20.621564891581095	103.09190365673506	36.807596183421765
21.771822648386443	101.55016491907614	36.70033028337832
20.696695073758814	101.93034927747419	46.02012921103824
22.996879629881985	101.51662631886468	42.72141458526244
20.224501205829444	100.64438929358849	26.19206203338956
18.12816632728542	101.9709919409515	45.22201077869602
22.856557136380065	101.4466071347628	43.367093456128146
21.47851965903306	101.48429494886824	60.50252752349036
21.773692167075613	101.71552475586589	43.964219217419554
22.128048178161787	102.31321621608329	37.5495596128784
22.485183294056686	101.09224187781008	41.74458419082589
20.305812007741174	101.37975873093067	16.932782277430533
21.881421142352167	102.07647469385857	22.404755513599866
20.613226758741227	101.85233871365442	36.09757214663955
22.275940802670227	101.92313257320698	27.415060053963998
21.31399776426281	101.71599582346421	24.519741669796588
21.65993957367979	101.82037084365797	18.78397526329053
21.59056860345337	101.352636381022	43.02307473666383
20.346435443978248	102.74720409266725	41.381043601664146
21.969249245019522	101.36219571353435	40.69783542521691
21.714908435663737	101.63422040712382	43.546738851358725
19.636563587512768	101.70804022699245	44.0792078646881
21.550783766765246	101.80370487595212	39.11321116503632
21.132031365597072	101.74320086800941	46.489252586920315
20.574414053071763	102.24134703318147	30.657107861548525
21.961907782035677	102.39748174083391	49.120932524853856
21.26099950866298	100.92434088314414	38.47341286083042
20.466780828005003	101.53765768135536	36.70530896129037
21.536415445975383	101.53196997699614	24.580483715342837
21.789487538728594	101.53614584683946	32.25294876168664
21.448260078154565	102.62691886834864	26.789484589460187
22.835141459035956	102.9729988637601	26.743089705820125
22.374904363784974	102.16516992698254	41.086945713172895
21.56396919072535	99.94259245928404	41.064789822839316
21.26095751214167	101.43965488679278	41.84028565132314
