node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
28,1,0.1700682029,115.88198557195,28.5935838326682,141.483697731776,39.3928741705382,0.1700682029,0,2021.11486330395,2021.28493150685,SC2_LC556375.1,Rhinolophus cornutus,main,main
28,29,0.05859319026,115.88198557195,28.5935838326682,115.527607141224,27.5340113530347,0.05859319026,0,2021.11486330395,2021.17345649421,NA,NA,main,main
29,30,0.030473865,115.527607141224,27.5340113530347,112.729078592286,27.0009904165119,0.08906705526,0.05859319026,2021.17345649421,2021.20393035921,NA,NA,main,main
30,35,0.01828737682,112.729078592286,27.0009904165119,110.569539645424,26.4126500426845,0.10735443208,0.08906705526,2021.20393035921,2021.22221773603,NA,NA,main,main
35,41,0.01553401193,110.569539645424,26.4126500426845,107.152800007366,23.318501743444,0.12288844401,0.10735443208,2021.22221773603,2021.23775174796,NA,NA,main,main
41,42,0.01509208909,107.152800007366,23.318501743444,103.04543969175,20.2721942693128,0.1379805331,0.12288844401,2021.23775174796,2021.25284383705,NA,NA,main,main
35,36,0.03242505646,110.569539645424,26.4126500426845,110.738602315409,27.0877465824008,0.13977948854,0.10735443208,2021.22221773603,2021.25464279249,NA,NA,main,main
36,38,0.003926152046,110.738602315409,27.0877465824008,111.648572712304,27.4411349692771,0.143705640586,0.13977948854,2021.25464279249,2021.25856894454,NA,NA,main,main
38,39,0.004554972305,111.648572712304,27.4411349692771,112.414070826678,27.6790099196679,0.148260612891,0.143705640586,2021.25856894454,2021.26312391684,NA,NA,main,main
42,43,0.01226617612,103.04543969175,20.2721942693128,102.25967369866,20.3796031519238,0.15024670922,0.1379805331,2021.25284383705,2021.26511001317,NA,NA,main,main
43,44,0.001682251294,102.25967369866,20.3796031519238,101.879405130606,21.5628847678382,0.151928960514,0.15024670922,2021.26511001317,2021.26679226446,NA,NA,main,main
44,45,0.004492761984,101.879405130606,21.5628847678382,101.493378102977,21.5861580751561,0.156421722498,0.151928960514,2021.26679226446,2021.27128502645,NA,NA,main,main
45,46,0.0009401700549,101.493378102977,21.5861580751561,101.436591962323,21.4559709883962,0.1573618925529,0.156421722498,2021.27128502645,2021.2722251965,NA,NA,main,main
