node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host
141,142,517.8144639,104.837121991489,23.0543423822979,105.314355038467,24.0396459662332,517.8144639,0,247.706012906062,765.520476806062,NA,NA
142,272,758.9846917,105.314355038467,24.0396459662332,106.589062947683,24.1449902766352,1276.7991556,517.8144639,765.520476806062,1524.50516850606,NA,NA
142,143,1008.24848,105.314355038467,24.0396459662332,103.812060899289,24.8648525278822,1526.0629439,517.8144639,765.520476806062,1773.76895680606,NA,NA
143,144,50.42596166,103.812060899289,24.8648525278822,103.459050079966,24.9705299715709,1576.48890556,1526.0629439,1773.76895680606,1824.19491846606,NA,NA
144,160,43.25987195,103.459050079966,24.9705299715709,103.477672975672,25.0403228969989,1619.74877751,1576.48890556,1824.19491846606,1867.45479041606,NA,NA
160,161,46.37442476,103.477672975672,25.0403228969989,103.581506598545,25.2135101089909,1666.12320227,1619.74877751,1867.45479041606,1913.82921517606,NA,NA
161,162,22.94305408,103.581506598545,25.2135101089909,104.865849071415,25.2576264776696,1689.06625635,1666.12320227,1913.82921517606,1936.77226925606,NA,NA
162,163,17.29033896,104.865849071415,25.2576264776696,104.839135184573,25.2543702313919,1706.35659531,1689.06625635,1936.77226925606,1954.06260821606,NA,NA
161,229,41.67268586,103.581506598545,25.2135101089909,104.078688465666,25.954645843682,1707.79588813,1666.12320227,1913.82921517606,1955.50190103606,NA,NA
229,230,5.114396787,104.078688465666,25.954645843682,108.690728963335,28.5934225955102,1712.910284917,1707.79588813,1955.50190103606,1960.61629782306,NA,NA
230,233,6.252718372,108.690728963335,28.5934225955102,109.939499054405,28.5693089774295,1719.163003289,1712.910284917,1960.61629782306,1966.86901619506,NA,NA
163,178,18.20551172,104.839135184573,25.2543702313919,111.951529214065,26.6533227690596,1724.56210703,1706.35659531,1954.06260821606,1972.26811993606,NA,NA
178,179,8.46217835,111.951529214065,26.6533227690596,112.377612954302,26.4814939726475,1733.02428538,1724.56210703,1972.26811993606,1980.73029828606,NA,NA
233,235,15.50068521,109.939499054405,28.5693089774295,109.403840386707,28.3225595245738,1734.663688499,1719.163003289,1966.86901619506,1982.36970140506,NA,NA
229,242,32.57819006,104.078688465666,25.954645843682,101.386357013525,25.3739570621978,1740.37407819,1707.79588813,1955.50190103606,1988.08009109606,NA,NA
230,231,29.48969044,108.690728963335,28.5934225955102,109.152039839933,30.1745090409999,1742.399975357,1712.910284917,1960.61629782306,1990.10598826306,NA,NA
141,277,1746.372744,104.837121991489,23.0543423822979,102.101969763266,19.5236703390654,1746.372744,0,247.706012906062,1994.07875690606,NA,NA
163,164,40.75557203,104.839135184573,25.2543702313919,103.12390172458,24.8340887024392,1747.11216734,1706.35659531,1954.06260821606,1994.81818024606,NA,NA
144,145,172.2430537,103.459050079966,24.9705299715709,103.340687249912,25.7502357922798,1748.73195926,1576.48890556,1824.19491846606,1996.43797216606,NA,NA
179,180,16.7885701,112.377612954302,26.4814939726475,114.765900503685,26.0645666880344,1749.81285548,1733.02428538,1980.73029828606,1997.51886838606,NA,NA
143,250,224.3976071,103.812060899289,24.8648525278822,103.582012268551,24.8208739007179,1750.460551,1526.0629439,1773.76895680606,1998.16656390606,NA,NA
231,232,9.821678242,109.152039839933,30.1745090409999,107.590872537992,31.0049364478893,1752.221653599,1742.399975357,1990.10598826306,1999.92766650506,NA,NA
180,181,3.637705762,114.765900503685,26.0645666880344,115.273615108642,26.0248387602555,1753.450561242,1749.81285548,1997.51886838606,2001.15657414806,NA,NA
180,224,5.460970454,114.765900503685,26.0645666880344,114.630714627791,26.3900796356048,1755.273825934,1749.81285548,1997.51886838606,2002.97983884006,NA,NA
181,182,3.255103585,115.273615108642,26.0248387602555,115.037076652384,25.2140707702286,1756.705664827,1753.450561242,2001.15657414806,2004.41167773306,NA,NA
178,228,32.72485427,111.951529214065,26.6533227690596,113.454145257497,26.8190261650339,1757.2869613,1724.56210703,1972.26811993606,2004.99297420606,NA,NA
164,170,11.14779559,103.12390172458,24.8340887024392,103.168765962547,24.8304279345798,1758.25996293,1747.11216734,1994.81818024606,2005.96597583606,NA,NA
182,189,1.859442449,115.037076652384,25.2140707702286,115.034504994273,25.172970271443,1758.565107276,1756.705664827,2004.41167773306,2006.27112018206,NA,NA
182,183,1.912410672,115.037076652384,25.2140707702286,115.168765683405,25.057044237538,1758.618075499,1756.705664827,2004.41167773306,2006.32408840506,NA,NA
145,146,10.84703609,103.340687249912,25.7502357922798,113.285477947494,33.7111682214236,1759.57899535,1748.73195926,1996.43797216606,2007.28500825606,NA,NA
235,238,25.17951235,109.403840386707,28.3225595245738,110.339586225987,28.6206934712153,1759.843200849,1734.663688499,1982.36970140506,2007.54921375506,NA,NA
164,165,13.13224867,103.12390172458,24.8340887024392,103.001308155084,24.762923665552,1760.24441601,1747.11216734,1994.81818024606,2007.95042891606,NA,NA
160,243,141.3304164,103.477672975672,25.0403228969989,103.112224871458,24.0746800353653,1761.07919391,1619.74877751,1867.45479041606,2008.78520681606,NA,NA
146,150,1.682364626,113.285477947494,33.7111682214236,124.01421686021,40.9296601477533,1761.261359976,1759.57899535,2007.28500825606,2008.96737288206,NA,NA
189,190,4.023119294,115.034504994273,25.172970271443,114.878867695738,24.9746952907015,1762.58822657,1758.565107276,2006.27112018206,2010.29423947606,NA,NA
183,188,4.632708153,115.168765683405,25.057044237538,114.712985855521,24.5242521132376,1763.250783652,1758.618075499,2006.32408840506,2010.95679655806,NA,NA
170,171,5.287997254,103.168765962547,24.8304279345798,103.337116968918,24.8742362642714,1763.547960184,1758.25996293,2005.96597583606,2011.25397309006,NA,NA
189,207,5.445035139,115.034504994273,25.172970271443,115.064862297539,25.189715625597,1764.010142415,1758.565107276,2006.27112018206,2011.71615532106,NA,NA
243,244,2.942038295,103.112224871458,24.0746800353653,103.79838856065,24.373006651336,1764.021232205,1761.07919391,2008.78520681606,2011.72724511106,NA,NA
183,184,6.220715824,115.168765683405,25.057044237538,117.07932525611,26.3818618659884,1764.838791323,1758.618075499,2006.32408840506,2012.54480422906,NA,NA
190,199,2.287837273,114.878867695738,24.9746952907015,114.971117714927,25.0320990929328,1764.876063843,1762.58822657,2010.29423947606,2012.58207674906,NA,NA
181,223,11.64205877,115.273615108642,26.0248387602555,116.397998449714,26.8153167672146,1765.092620012,1753.450561242,2001.15657414806,2012.79863291806,NA,NA
250,251,15.05255902,103.582012268551,24.8208739007179,102.827713908371,24.9213859798953,1765.51311002,1750.460551,1998.16656390606,2013.21912292606,NA,NA
244,246,1.742749806,103.79838856065,24.373006651336,109.297479805386,26.5382588186386,1765.763982011,1764.021232205,2011.72724511106,2013.46999491706,NA,NA
150,151,4.631809647,124.01421686021,40.9296601477533,124.487110675573,41.0772962192287,1765.893169623,1761.261359976,2008.96737288206,2013.59918252906,NA,NA
277,278,20.05833465,102.101969763266,19.5236703390654,101.987045543224,19.7552303485421,1766.43107865,1746.372744,1994.07875690606,2014.13709155606,NA,NA
199,201,1.665738697,114.971117714927,25.0320990929328,114.841403057769,25.000643313998,1766.54180254,1764.876063843,2012.58207674906,2014.24781544606,NA,NA
224,225,11.63930367,114.630714627791,26.3900796356048,115.173184245432,27.2986316010228,1766.913129604,1755.273825934,2002.97983884006,2014.61914251006,NA,NA
184,185,2.16187021,117.07932525611,26.3818618659884,117.468061830272,26.7365177079269,1767.000661533,1764.838791323,2012.54480422906,2014.70667443906,NA,NA
246,247,1.237624453,109.297479805386,26.5382588186386,111.243072885295,27.3883105763301,1767.001606464,1765.763982011,2013.46999491706,2014.70761937006,NA,NA
207,208,3.401985994,115.064862297539,25.189715625597,114.988244218152,24.9847552791619,1767.412128409,1764.010142415,2011.71615532106,2015.11814131506,NA,NA
238,239,7.756993022,110.339586225987,28.6206934712153,110.85314358384,29.2361905456412,1767.600193871,1759.843200849,2007.54921375506,2015.30620677706,NA,NA
146,147,8.453311608,113.285477947494,33.7111682214236,112.071013880855,33.2282042006556,1768.032306958,1759.57899535,2007.28500825606,2015.73831986406,NA,NA
246,249,2.490222891,109.297479805386,26.5382588186386,122.351259032251,29.9179604308976,1768.254204902,1765.763982011,2013.46999491706,2015.96021780806,NA,NA
251,252,3.152773789,102.827713908371,24.9213859798953,102.84158458452,24.9482541920791,1768.665883809,1765.51311002,2013.21912292606,2016.37189671506,NA,NA
225,226,2.108415015,115.173184245432,27.2986316010228,115.068013295373,27.8207424068712,1769.021544619,1766.913129604,2014.61914251006,2016.72755752506,NA,NA
251,263,3.817359701,102.827713908371,24.9213859798953,102.838480205037,25.0052782199866,1769.330469721,1765.51311002,2013.21912292606,2017.03648262706,NA,NA
208,209,2.023838886,114.988244218152,24.9847552791619,114.237505790248,22.6356601223649,1769.435967295,1767.412128409,2015.11814131506,2017.14198020106,NA,NA
238,241,9.619432882,110.339586225987,28.6206934712153,111.484181717645,26.567424687625,1769.462633731,1759.843200849,2007.54921375506,2017.16864663706,NA,NA
171,172,6.203940536,103.337116968918,24.8742362642714,103.259960234039,24.8529410272679,1769.75190072,1763.547960184,2011.25397309006,2017.45791362606,NA,NA
244,245,6.121471958,103.79838856065,24.373006651336,102.76560241814,24.3703732864017,1770.142704163,1764.021232205,2011.72724511106,2017.84871706906,NA,NA
172,173,0.412250038,103.259960234039,24.8529410272679,103.073458102985,24.8032742447587,1770.164150758,1769.75190072,2017.45791362606,2017.87016366406,NA,NA
201,204,3.839942709,114.841403057769,25.000643313998,114.389023595436,24.2473618612572,1770.381745249,1766.54180254,2014.24781544606,2018.08775815506,NA,NA
263,264,1.141766674,102.838480205037,25.0052782199866,102.800442557987,25.0012640556394,1770.472236395,1769.330469721,2017.03648262706,2018.17824930106,NA,NA
209,211,1.434912145,114.237505790248,22.6356601223649,114.202502073566,22.5585862739583,1770.87087944,1769.435967295,2017.14198020106,2018.57689234606,NA,NA
204,206,0.5187135047,114.389023595436,24.2473618612572,114.342429891034,24.171617936455,1770.9004587537,1770.381745249,2018.08775815506,2018.60647165976,NA,NA
226,227,2.110815121,115.068013295373,27.8207424068712,114.090462071099,30.104320600672,1771.13235974,1769.021544619,2016.72755752506,2018.83837264606,NA,NA
272,273,494.697581,106.589062947683,24.1449902766352,108.11606377689,24.3816871676029,1771.4967366,1276.7991556,1524.50516850606,2019.20274950606,NA,NA
165,166,11.34161983,103.001308155084,24.762923665552,102.907840314053,24.717800907538,1771.58603584,1760.24441601,2007.95042891606,2019.29204874606,NA,NA
185,186,4.642960413,117.468061830272,26.7365177079269,117.145036625541,26.6330457933243,1771.643621946,1767.000661533,2014.70667443906,2019.34963485206,NA,NA
166,167,0.1481063481,102.907840314053,24.717800907538,102.907776077831,24.7257869235768,1771.7341421881,1771.58603584,2019.29204874606,2019.44015509416,NA,NA
190,191,9.174455536,114.878867695738,24.9746952907015,114.726240252142,24.7477051944431,1771.762682106,1762.58822657,2010.29423947606,2019.46869501206,NA,NA
201,202,5.392487241,114.841403057769,25.000643313998,114.760653217696,25.0045360854538,1771.934289781,1766.54180254,2014.24781544606,2019.64030268706,NA,NA
191,192,0.1890716498,114.726240252142,24.7477051944431,114.174193312068,23.9344605719651,1771.9517537558,1771.762682106,2019.46869501206,2019.65776666186,NA,NA
151,152,6.141342704,124.487110675573,41.0772962192287,124.471638241654,41.2183281189407,1772.034512327,1765.893169623,2013.59918252906,2019.74052523306,NA,NA
167,168,0.3471589505,102.907776077831,24.7257869235768,102.859316453884,24.7260891834229,1772.0813011386,1771.7341421881,2019.44015509416,2019.78731404466,NA,NA
192,193,0.1852830345,114.174193312068,23.9344605719651,114.325268266634,24.0236160055141,1772.1370367903,1771.9517537558,2019.65776666186,2019.84304969636,NA,NA
