node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host
28,1,0.1707486573,118.117893713156,27.3502914968371,119.298789341025,27.9558934661431,0.1707486573,0,2021.11418284951,2021.28493150681,SC2_KF294457.1,Rhinolophus monoceros
28,29,0.005430082315,118.117893713156,27.3502914968371,116.258598518445,26.1535751820217,0.005430082315,0,2021.11418284951,2021.11961293182,NA,NA
29,30,0.03632071911,116.258598518445,26.1535751820217,113.263778297955,24.4513619290801,0.041750801425,0.005430082315,2021.11961293182,2021.15593365093,NA,NA
30,35,0.05582007674,113.263778297955,24.4513619290801,113.716928365744,24.4758664747771,0.097570878165,0.041750801425,2021.15593365093,2021.21175372767,NA,NA
35,36,0.0281750196,113.716928365744,24.4758664747771,112.819167159156,22.9285218947834,0.125745897765,0.097570878165,2021.21175372767,2021.23992874727,NA,NA
35,38,0.02843700433,113.716928365744,24.4758664747771,113.149079440821,24.5269068947709,0.126007882495,0.097570878165,2021.21175372767,2021.240190732,NA,NA
38,39,0.009770865624,113.149079440821,24.5269068947709,103.706866195282,19.911267681035,0.135778748119,0.126007882495,2021.240190732,2021.24996159763,NA,NA
38,50,0.01603248835,113.149079440821,24.5269068947709,120.266086298314,29.1082376217828,0.142040370845,0.126007882495,2021.240190732,2021.25622322035,NA,NA
39,40,0.008908386778,103.706866195282,19.911267681035,102.089591086755,20.9592177545153,0.144687134897,0.135778748119,2021.24996159763,2021.25886998441,NA,NA
50,51,0.005315815594,120.266086298314,29.1082376217828,120.860582057372,29.4150843136081,0.147356186439,0.142040370845,2021.25622322035,2021.26153903595,NA,NA
40,47,0.004237131999,102.089591086755,20.9592177545153,101.991477208476,20.1908778472524,0.148924266896,0.144687134897,2021.25886998441,2021.2631071164,NA,NA
40,41,0.008352158662,102.089591086755,20.9592177545153,102.195224471825,20.844463359557,0.153039293559,0.144687134897,2021.25886998441,2021.26722214307,NA,NA
47,48,0.004764931333,101.991477208476,20.1908778472524,101.522830127845,21.4201996999348,0.153689198229,0.148924266896,2021.2631071164,2021.26787204774,NA,NA
41,42,0.001881781132,102.195224471825,20.844463359557,101.795438836174,23.0368633300385,0.154921074691,0.153039293559,2021.26722214307,2021.2691039242,NA,NA
51,52,0.01485909164,120.860582057372,29.4150843136081,112.422706545979,26.9803969212563,0.162215278079,0.147356186439,2021.26153903595,2021.27639812759,NA,NA
41,43,0.009317947986,102.195224471825,20.844463359557,102.487986855706,19.9175339320547,0.162357241545,0.153039293559,2021.26722214307,2021.27654009105,NA,NA
48,49,0.01228043062,101.522830127845,21.4201996999348,101.554727772032,21.6222735109431,0.165969628849,0.153689198229,2021.26787204774,2021.28015247836,NA,NA
43,44,0.004139661111,102.487986855706,19.9175339320547,102.142419725781,18.6438611174535,0.166496902656,0.162357241545,2021.27654009105,2021.28067975216,NA,NA
44,45,0.002381015132,102.142419725781,18.6438611174535,102.133182041884,18.5108589467526,0.168877917788,0.166496902656,2021.28067975216,2021.2830607673,NA,NA
45,46,0.0002842294367,102.133182041884,18.5108589467526,102.123987021156,18.4970250463318,0.1691621472247,0.168877917788,2021.2830607673,2021.28334499673,NA,NA
30,31,0.1275893053,113.263778297955,24.4513619290801,109.632643044984,23.5929709821308,0.169340106725,0.041750801425,2021.15593365093,2021.28352295623,NA,NA
31,32,0.0006163077665,109.632643044984,23.5929709821308,109.65463819033,23.5251830665707,0.1699564144915,0.169340106725,2021.28352295623,2021.284139264,NA,NA
32,33,5.100463891e-05,109.65463819033,23.5251830665707,109.622470369341,23.4444514914211,0.17000741913041,0.1699564144915,2021.284139264,2021.28419026864,NA,NA
52,53,0.008398862358,112.422706545979,26.9803969212563,112.234254764002,26.9749343689576,0.170614140437,0.162215278079,2021.27639812759,2021.28479698995,NA,NA
36,37,0.04489239692,112.819167159156,22.9285218947834,106.172237685565,13.5308440252611,0.170638294685,0.125745897765,2021.23992874727,2021.28482114419,NA,NA
32,34,0.0007678512296,109.65463819033,23.5251830665707,109.869942854587,23.616274190402,0.1707242657211,0.1699564144915,2021.284139264,2021.28490711523,NA,NA
29,2,0.165318575,116.258598518445,26.1535751820217,141.570354426919,39.328547627556,0.170748657315,0.005430082315,2021.11961293182,2021.28493150682,SC2_LC556375.1,Rhinolophus cornutus
51,23,0.02339247089,120.860582057372,29.4150843136081,122.346438489552,30.2400363452002,0.170748657329,0.147356186439,2021.26153903595,2021.28493150684,SC2_MG772933.1,Rhinolophus pusillus
49,20,0.004779028484,101.554727772032,21.6222735109431,101.775373772439,22.1603341486923,0.170748657333,0.165969628849,2021.28015247836,2021.28493150684,SC2_MW703458.1,Rhinolophus pusillus
49,21,0.004779028484,101.554727772032,21.6222735109431,101.337477135101,21.4855217625657,0.170748657333,0.165969628849,2021.28015247836,2021.28493150684,SC2_EPI_ISL_412977,Rhinolophus malayanus
36,8,0.04500275957,112.819167159156,22.9285218947834,112.998893379081,23.3755943250271,0.170748657335,0.125745897765,2021.23992874727,2021.28493150684,SC2_MT121216.1,Manis javanica
50,27,0.02870828649,120.266086298314,29.1082376217828,122.335354574989,29.9899557793434,0.170748657335,0.142040370845,2021.25622322035,2021.28493150684,SC2_MG772934.1,Rhinolophus pusillus
53,24,0.0001345168986,112.234254764002,26.9749343689576,112.251211580406,26.9737461678462,0.1707486573356,0.170614140437,2021.28479698995,2021.28493150684,SC2_OK017803.1,Rhinolophus pusillus
