mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
25.2371117048688	8.06770841130213	2.17887153801361	791.935434484553	932.705323003131	4.35121701526623
24.0002008690579	9.92973203205637	1.87019942439669	978.578514357402	1240.26799977416	4.63156692226339
28.5234956761585	10.6217976425599	1.86669261561413	908.545286557334	1127.13473869977	3.36279007073729
30.7379492179886	10.7114399936805	1.80532421992209	1202.48122363032	1418.45896504657	4.68048099495826
41.4971508475652	10.8498887291897	5.82206781335161	1392.54489981311	1404.91993282136	4.50967956787026
36.8264792763089	11.5311108373546	2.68542942606669	1156.03412939671	1456.21068128105	3.92033183575032
55.7425887585875	12.3216615519267	4.44895746852199	1368.28273757795	1511.68155912738	3.89703312809486
27.3062984263319	9.69388714565425	1.67612722338539	1108.22056688785	1023.2340930321	5.55202915600979
35.208400398869	9.88050963479724	3.60006684242138	1261.23289687617	1249.11288688997	4.72002341529192
27.0748946326339	10.0655238133053	2.13428410164625	951.983945715603	1205.47411070595	5.29054560670737
28.8297931378067	10.2573421173809	2.93761979052036	1130.37275243068	1239.92821600601	3.7274501718647
40.0312083206949	11.1941808792155	2.9798426600358	975.756254588173	1179.34330557542	3.71819547497264
26.2763689643769	10.4243876826418	1.75021676096018	996.615345768421	1187.22329967308	4.72102163818863
80.1478561499322	9.73030627442366	5.65877198429538	1797.15298800363	1005.46327409617	7.71873204972324
36.5145673071436	11.9667601098723	3.66782496198706	1518.71820427682	1613.27477481836	5.79142026191549
35.0446086751285	10.2220407282663	2.42875182906132	1089.37265995078	1215.28280824746	4.4762965156689
35.4015955767096	10.7372880512497	2.26004408575038	1091.16566937837	1213.25710977601	4.19886158805462
26.5722606243543	10.6464235839676	1.84134992961076	922.169196905023	1395.04044408815	3.85804171025684
34.3737654330709	10.1946029205852	4.9710237742074	1216.57801196405	1310.88003809621	4.27905595889553
