node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
39,40,613.822589893596,117.653687411383,26.6462618819255,106.033167489588,22.6216885210866,613.822589893596,0,941.997984213955,1555.82057410755,NA
40,41,36.5736118687763,106.033167489588,22.6216885210866,104.274987774576,23.0679802495704,650.396201762372,613.822589893596,1555.82057410755,1592.39418597633,NA
41,42,184.958610498021,104.274987774576,23.0679802495704,103.459306804319,22.7238881788736,835.354812260394,650.396201762372,1592.39418597633,1777.35279647435,NA
42,53,62.581157046221,103.459306804319,22.7238881788736,103.682093039953,23.4847887463274,897.935969306615,835.354812260394,1777.35279647435,1839.93395352057,NA
42,43,78.300249016139,103.459306804319,22.7238881788736,101.858006924531,22.5291214973659,913.655061276533,835.354812260394,1777.35279647435,1855.65304549049,NA
53,54,24.636764735101,103.682093039953,23.4847887463274,103.347425546215,22.6211144407253,922.572734041716,897.935969306615,1839.93395352057,1864.57071825567,NA
54,55,12.051879936296,103.347425546215,22.6211144407253,102.646451697149,21.805905212563,934.624613978012,922.572734041716,1864.57071825567,1876.62259819197,NA
43,44,45.3253591079402,101.858006924531,22.5291214973659,101.428235838353,23.0971150154129,958.980420384473,913.655061276533,1855.65304549049,1900.97840459843,NA
55,56,80.0329017110149,102.646451697149,21.805905212563,102.034832140785,21.5153354336376,1014.65751568903,934.624613978012,1876.62259819197,1956.65549990298,NA
43,46,102.485171777495,101.858006924531,22.5291214973659,111.548972541288,24.8453439624786,1016.14023305403,913.655061276533,1855.65304549049,1958.13821726798,NA
40,73,410.329043138495,106.033167489588,22.6216885210866,140.06235269662,37.0285789886501,1024.15163303209,613.822589893596,1555.82057410755,1966.14961724605,NA
46,47,9.97082252205504,111.548972541288,24.8453439624786,111.261126772776,26.4933331376797,1026.11105557608,1016.14023305403,1958.13821726798,1968.10903979004,NA
56,59,11.8866794269235,102.034832140785,21.5153354336376,102.062751417143,21.5382377829996,1026.54419511595,1014.65751568903,1956.65549990298,1968.5421793299,NA
47,48,3.87794587786512,111.261126772776,26.4933331376797,111.281385626592,26.6932083154432,1029.98900145395,1026.11105557608,1968.10903979004,1971.9869856679,NA
56,57,17.200822906967,102.034832140785,21.5153354336376,101.763965830394,21.4229529716677,1031.85833859599,1014.65751568903,1956.65549990298,1973.85632280995,NA
57,58,0.0445154804737058,101.763965830394,21.4229529716677,101.694493426376,21.3454760188145,1031.90285407647,1031.85833859599,1973.85632280995,1973.90083829042,NA
73,75,8.43014591041873,140.06235269662,37.0285789886501,139.524563533864,35.0958306714533,1032.58177894251,1024.15163303209,1966.14961724605,1974.57976315646,NA
44,45,76.0203326990754,101.428235838353,23.0971150154129,101.363626837303,23.9855574675682,1035.00075308355,958.980420384473,1900.97840459843,1976.9987372975,NA
48,49,16.3597181231777,111.281385626592,26.6932083154432,122.211309370184,29.9649257209536,1046.34871957713,1029.98900145395,1971.9869856679,1988.34670379108,NA
46,50,31.1653951213051,111.548972541288,24.8453439624786,112.0775855819,25.7562034319077,1047.30562817533,1016.14023305403,1958.13821726798,1989.30361238929,NA
55,64,114.75552257997,102.646451697149,21.805905212563,106.812211712654,17.0493187320103,1049.38013655798,934.624613978012,1876.62259819197,1991.37812077194,NA
73,74,30.4143394256682,140.06235269662,37.0285789886501,139.116961940061,37.8661824388122,1054.56597245776,1024.15163303209,1966.14961724605,1996.56395667171,NA
59,60,36.6247115108749,102.062751417143,21.5382377829996,102.278513923677,18.9393896521477,1063.16890662682,1026.54419511595,1968.5421793299,2005.16689084078,NA
41,69,413.658093860516,104.274987774576,23.0679802495704,202.821565421932,91.524063167503,1064.05429562289,650.396201762372,1592.39418597633,2006.05227983684,NA
60,61,4.0370171283233,102.278513923677,18.9393896521477,102.155519897975,18.9528991100976,1067.20592375515,1063.16890662682,2005.16689084078,2009.2039079691,NA
64,68,18.9717596914978,106.812211712654,17.0493187320103,106.366882278084,13.7594575320439,1068.35189624948,1049.38013655798,1991.37812077194,2010.34988046343,NA
68,17,0.578886659853747,106.366882278084,13.7594575320439,106.019166762885,13.6293402413741,1068.93078290933,1068.35189624948,2010.34988046343,2010.92876712329,SC2_EPI_ISL_852605
68,16,0.578886659853747,106.366882278084,13.7594575320439,106.350073084285,13.764649091063,1068.93078290933,1068.35189624948,2010.34988046343,2010.92876712329,SC2_EPI_ISL_852604
50,51,22.260040548096,112.0775855819,25.7562034319077,103.445226806681,25.373815857424,1069.56566872343,1047.30562817533,1989.30361238929,2011.56365293738,NA
39,38,1070.00201578605,117.653687411383,26.6462618819255,119.224551255063,27.9811831147142,1070.00201578605,0,941.997984213955,2012,SC2_KF294457.1
69,71,6.69297868655202,202.821565421932,91.524063167503,202.778062191229,90.944302201231,1070.74727430944,1064.05429562289,2006.05227983684,2012.7452585234,NA
74,30,16.4360433282863,139.116961940061,37.8661824388122,141.44760831456,39.2166303730272,1071.00201578605,1054.56597245776,1996.56395667171,2013,SC2_LC556375.1
58,11,39.6580658191673,101.694493426376,21.3454760188145,101.455397089134,23.4808224275594,1071.56091989563,1031.90285407647,1973.90083829042,2013.55890410959,SC2_MN996532.2
61,62,4.88152732160938,102.155519897975,18.9528991100976,102.172724915415,18.9404393987078,1072.08745107676,1067.20592375515,2009.2039079691,2014.08543529071,NA
71,72,1.52389637403221,202.778062191229,90.944302201231,202.904265329829,90.7967067035465,1072.27117068347,1070.74727430944,2012.7452585234,2014.26915489743,NA
