mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
27.6439414469367	7.13342490832381	2.56568483355574	667.57516485834	823.876073900995	2.1962632128554
12.0067044957729	5.32752287305385	1.98012645445619	450.711085388927	465.534864874044	2.93380441957446
10.8399286381576	5.11823002434265	2.01187921507163	342.879222506462	493.552088411484	2.18723043893951
7.39095587763411	5.845893345348	1.41538122431281	549.826959064045	594.674376595004	3.30633377401862
15.8439720176018	7.14207954813732	1.62295082100622	625.578125441505	673.542221552098	2.63958201482653
8.70297496210235	6.92730299595208	1.14921234950508	364.57314609071	685.728915157863	2.60097002359716
8.81084799069253	6.36315761866516	1.58869712119188	472.836901699403	821.511906805229	2.95156139925878
21.0584136822542	6.32239377629331	2.40624860208258	409.614625206402	658.749929092366	2.41295163743089
13.2067469330578	7.88289053415899	1.35856196329002	809.741138659361	849.929784841927	3.9173691906643
9.87156313331087	5.5412990755111	1.80177897482849	540.551878045932	653.326846433711	2.91748888731698
23.9734272676452	8.30809674224921	2.13172018923202	1545.45844431923	1027.40434177843	4.10253186307136
11.0733973331605	7.40899115443704	1.44466962605373	696.858538959263	863.202913879159	3.03890189608611
14.2936239023071	7.71424432396522	1.54177277210773	841.04279814582	877.480311144828	3.12139370004274
7.46352545347557	5.48762666166005	1.35748918853992	363.536897794864	596.607192717475	3.03644584697011
6.14912645796935	5.54482096786729	1.06078954509038	271.074031603312	579.477765512325	2.81772421059322
14.7265578358456	6.82301306190446	1.54430539781663	795.445105623679	777.244580071152	3.04136896175074
6.97879297519999	4.44020165273078	1.32463974387799	278.310829441885	395.155831645335	2.98367390359042
6.94360022937712	5.50622279023775	1.2750108508974	377.956758195418	494.769981155306	2.41774576463934
13.6754834600854	6.89120781343888	2.6216383663594	1103.31084525907	796.282192050315	3.30606551669857
14.0365943474658	8.77261541515703	1.43667709271178	965.810202126868	1706.27858884479	3.35099369247868
11.4644711967251	6.3474461774598	2.27952448074885	855.461944097132	925.803443029038	3.35617228269467
19.7116091346167	5.75997702690915	3.09217131265549	634.176404046054	670.130900805506	3.18236982142999
11.4400662842684	6.1777181484594	1.86055023333101	503.435921229166	648.62303303674	2.34354801959184
7.80440969182262	6.53323410054209	1.40301321057935	491.575426077434	674.858155133969	3.28480174647704
17.5032684558557	8.21195503001825	1.83266458325736	1013.56000068966	1021.19192985976	2.7310426971423
6.6315925080035	5.78940252278901	1.30470112156899	345.401993297655	603.683789072553	2.89435197655133
13.0937688502151	5.78101402571304	2.01357655108129	506.008174658135	532.633797177903	3.17736194666423
11.8903578919358	7.19081521298772	1.89293765565265	484.203438315599	882.585399174924	2.97511530967158
9.45652461218526	5.72698440327896	1.50487115191564	501.93913519838	523.972130392919	2.46886775413548
12.0745885229974	5.39299343584611	2.52452632787266	337.381970860883	515.940903610318	2.7423614264696
6.94134386289277	4.74207975359378	1.10239765156511	264.523263297558	381.95569283581	3.02670345258314
29.6031873685982	5.42110033048687	3.47215050044857	461.807675821838	692.995557171713	2.80720272426732
19.4457175195775	7.77299297145009	2.39561923586204	727.862504528494	508.82839283698	3.43537348887406
11.6110051243381	6.67514990369182	2.06931890788652	667.312669167904	654.952430550426	3.62765514319119
11.46722434743	4.78545785515094	2.71902385003254	344.964849399423	522.506256244927	3.72168010720113
6.98587071718442	6.08949400436796	1.87257048455756	630.275227053332	673.361352774716	4.6899675638666
