node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
39,40,117446.097,115.833537282746,26.7134229552924,116.782272301763,25.8110477900474,117446.097,0,-116439.04361811,1007.05338189041,NA,NA,main,main
39,41,5749.76205,115.833537282746,26.7134229552924,115.90225644134,26.8874761140446,5749.76205,0,-116439.04361811,-110689.28156811,NA,NA,main,main
41,45,79395.18011,115.90225644134,26.8874761140446,113.861096013476,26.7112728872214,85144.94216,5749.76205,-110689.28156811,-31294.1014581096,NA,NA,main,main
45,50,31559.77951,113.861096013476,26.7112728872214,112.040599644159,26.631921671144,116704.72167,85144.94216,-31294.1014581096,265.678051890425,NA,NA,main,main
50,51,818.0432597,112.040599644159,26.631921671144,111.278033616996,26.510970388484,117522.7649297,116704.72167,265.678051890425,1083.72131159041,NA,NA,main,main
51,56,430.8977794,111.278033616996,26.510970388484,103.116051019932,22.0929199497828,117953.6627091,117522.7649297,1083.72131159041,1514.61909099042,NA,NA,main,main
51,52,670.2519838,111.278033616996,26.510970388484,112.741528794273,27.4848706830123,118193.0169135,117522.7649297,1083.72131159041,1753.97329539041,NA,NA,main,main
56,57,261.4149695,103.116051019932,22.0929199497828,102.060042835996,22.6378717675743,118215.0776786,117953.6627091,1514.61909099042,1776.03406049042,NA,NA,main,main
57,58,110.7481872,102.060042835996,22.6378717675743,101.888749687868,22.4231864510068,118325.8258658,118215.0776786,1776.03406049042,1886.78224769042,NA,NA,main,main
58,59,15.59667104,101.888749687868,22.4231864510068,101.835070670826,22.4203082012505,118341.42253684,118325.8258658,1886.78224769042,1902.37891873042,NA,NA,main,main
52,53,171.8200593,112.741528794273,27.4848706830123,112.005720683792,27.2879956503679,118364.8369728,118193.0169135,1753.97329539041,1925.79335469042,NA,NA,main,main
59,60,27.41839374,101.835070670826,22.4203082012505,101.830550562398,21.9116886106499,118368.84093058,118341.42253684,1902.37891873042,1929.79731247041,NA,NA,main,main
58,68,49.84949118,101.888749687868,22.4231864510068,101.92578773838,22.237935031451,118375.67535698,118325.8258658,1886.78224769042,1936.63173887042,NA,NA,main,main
60,61,22.63695196,101.830550562398,21.9116886106499,101.697378525609,21.6097195191328,118391.47788254,118368.84093058,1929.79731247041,1952.43426443042,NA,NA,main,main
61,62,32.51840561,101.697378525609,21.6097195191328,101.699438434264,21.4301818570338,118423.99628815,118391.47788254,1952.43426443042,1984.95267004042,NA,NA,main,main
52,55,247.5141245,112.741528794273,27.4848706830123,122.112095929859,29.9303073680208,118440.531038,118193.0169135,1753.97329539041,2001.48741989041,NA,NA,main,main
57,73,229.9343809,102.060042835996,22.6378717675743,102.121609491981,23.4916890753047,118445.0120595,118215.0776786,1776.03406049042,2005.96844139042,NA,NA,main,main
60,63,76.64189209,101.830550562398,21.9116886106499,106.482659494182,15.894841292762,118445.48282267,118368.84093058,1929.79731247041,2006.43920456042,NA,NA,main,main
68,69,69.98410643,101.92578773838,22.237935031451,102.220970333188,18.8216257876564,118445.65946341,118375.67535698,1936.63173887042,2006.61584530042,NA,NA,main,main
41,42,112696.5097,115.90225644134,26.8874761140446,139.534347756577,35.856126564164,118446.27175,5749.76205,-110689.28156811,2007.22813189041,NA,NA,main,main
