node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
39,40,2035978.518,109.821552654085,24.0743149166029,108.49340900481,23.2192521634573,2035978.518,0,-2714553.83545968,-678575.317459677,NA,NA,main,main
39,46,2333556.255,109.821552654085,24.0743149166029,111.150528123596,24.6019682042427,2333556.255,0,-2714553.83545968,-380997.580459677,NA,NA,main,main
46,47,348617.1258,111.150528123596,24.6019682042427,110.093494976465,24.7451945371112,2682173.3808,2333556.255,-380997.580459677,-32380.4546596766,NA,NA,main,main
47,48,32133.06665,110.093494976465,24.7451945371112,108.738233716831,24.4192684524834,2714306.44745,2682173.3808,-32380.4546596766,-247.388009676683,NA,NA,main,main
48,53,1335.750129,108.738233716831,24.4192684524834,106.071001422219,22.1126058186017,2715642.197579,2714306.44745,-247.388009676683,1088.36211932314,NA,NA,main,main
46,75,382410.4058,111.150528123596,24.6019682042427,115.592557579538,25.0809935540137,2715966.6608,2333556.255,-380997.580459677,1412.82534032318,NA,NA,main,main
53,54,618.5429528,106.071001422219,22.1126058186017,102.466902881163,19.3155534786578,2716260.7405318,2715642.197579,1088.36211932314,1706.9050721233,NA,NA,main,main
48,49,2059.625687,108.738233716831,24.4192684524834,112.069246793393,27.2537866004814,2716366.073137,2714306.44745,-247.388009676683,1812.23767732319,NA,NA,main,main
49,50,66.35975996,112.069246793393,27.2537866004814,111.56784999926,27.4423764893287,2716432.43289696,2716366.073137,1812.23767732319,1878.59743728352,NA,NA,main,main
54,56,186.1465591,102.466902881163,19.3155534786578,102.116436655013,18.9982016966843,2716446.8870909,2716260.7405318,1706.9050721233,1893.05163122344,NA,NA,main,main
56,57,35.35118453,102.116436655013,18.9982016966843,102.15105514329,19.0245410281655,2716482.23827543,2716446.8870909,1893.05163122344,1928.40281575316,NA,NA,main,main
54,55,223.4003325,102.466902881163,19.3155534786578,102.187435974647,19.5207395735905,2716484.1408643,2716260.7405318,1706.9050721233,1930.30540462307,NA,NA,main,main
40,43,680511.1952,108.49340900481,23.2192521634573,139.766230924216,36.4763328318933,2716489.7132,2035978.518,-678575.317459677,1935.87774032357,NA,NA,main,main
57,63,33.77089031,102.15105514329,19.0245410281655,102.171684745513,19.2487242812981,2716516.00916574,2716482.23827543,1928.40281575316,1962.1737060631,NA,NA,main,main
63,64,6.204606084,102.171684745513,19.2487242812981,101.880391020318,20.9476328267878,2716522.21377182,2716516.00916574,1962.1737060631,1968.37831214725,NA,NA,main,main
64,67,6.46951145,101.880391020318,20.9476328267878,101.831635273778,22.1392523580729,2716528.68328327,2716522.21377182,1968.37831214725,1974.84782359752,NA,NA,main,main
43,44,53.55284322,139.766230924216,36.4763328318933,139.647008458458,37.7197092472616,2716543.26604322,2716489.7132,1935.87774032357,1989.43058354317,NA,NA,main,main
67,68,24.28569863,101.831635273778,22.1392523580729,101.724903562991,22.8742741459887,2716552.9689819,2716528.68328327,1974.84782359752,1999.13352222743,NA,NA,main,main
43,45,64.31178759,139.766230924216,36.4763328318933,139.328038808551,35.3521555140743,2716554.02498759,2716489.7132,1935.87774032357,2000.18952791349,NA,NA,main,main
57,58,72.12780109,102.15105514329,19.0245410281655,106.495900413524,15.9043786949294,2716554.36607652,2716482.23827543,1928.40281575316,2000.53061684317,NA,NA,main,main
49,52,189.8378373,112.069246793393,27.2537866004814,122.365474722989,29.977078711561,2716555.9109743,2716366.073137,1812.23767732319,2002.07551462346,NA,NA,main,main
40,41,680585.0384,108.49340900481,23.2192521634573,101.879274785861,19.5637901200167,2716563.5564,2035978.518,-678575.317459677,2009.72094032357,NA,NA,main,main
64,65,43.15245956,101.880391020318,20.9476328267878,101.863815533378,20.9699069109239,2716565.36623138,2716522.21377182,1968.37831214725,2011.53077170721,NA,NA,main,main
65,66,1.25416819,101.863815533378,20.9699069109239,101.863986737913,20.3985142371355,2716566.62039957,2716565.36623138,2011.53077170721,2012.78493989727,NA,NA,main,main
68,69,14.37368669,101.724903562991,22.8742741459887,101.826582662175,22.9779132522484,2716567.34266859,2716552.9689819,1999.13352222743,2013.50720891732,NA,NA,main,main
69,70,1.447424058,101.826582662175,22.9779132522484,101.529857553631,24.1111160073937,2716568.79009265,2716567.34266859,2013.50720891732,2014.95463297519,NA,NA,main,main
41,42,7.913640308,101.879274785861,19.5637901200167,102.026460657466,18.7013240289206,2716571.47004031,2716563.5564,2009.72094032357,2017.6345806313,NA,NA,main,main
58,60,20.34458988,106.495900413524,15.9043786949294,106.63679922337,16.645867294454,2716574.7106664,2716554.36607652,2000.53061684317,2020.87520672337,NA,NA,main,main
60,61,0.9409481017,106.63679922337,16.645867294454,106.629424176864,16.646488886999,2716575.6516145,2716574.7106664,2020.87520672337,2021.81615482506,NA,NA,main,main
50,51,143.7715847,111.56784999926,27.4423764893287,111.6468357703,27.4489709397674,2716576.20448166,2716432.43289696,1878.59743728352,2022.36902198338,NA,NA,main,main
58,59,21.8910621,106.495900413524,15.9043786949294,106.310826878791,13.9298775950785,2716576.25713862,2716554.36607652,2000.53061684317,2022.42167894359,NA,NA,main,main
61,62,0.7187005086,106.629424176864,16.646488886999,106.638748805324,16.7020623616361,2716576.37031501,2716575.6516145,2021.81615482506,2022.53485533365,NA,NA,main,main
42,1,5.205885888,102.026460657466,18.7013240289206,102.109591678515,18.4974469204049,2716576.6759262,2716571.47004031,2017.6345806313,2022.84046651938,SC2_MZ937002.1,Rhinolophus malayanus,main,main
42,2,5.205885888,102.026460657466,18.7013240289206,101.969513502662,18.9153659412079,2716576.6759262,2716571.47004031,2017.6345806313,2022.84046651938,SC2_MZ937004.1,Rhinolophus malayanus,main,main
41,3,13.1195262,101.879274785861,19.5637901200167,101.307386812188,21.4609705502878,2716576.6759262,2716563.5564,2009.72094032357,2022.84046652357,SC2_EPI_ISL_412977,Rhinolophus malayanus,main,main
44,4,33.40989264,139.647008458458,37.7197092472616,141.572545929296,39.3032960488004,2716576.67593586,2716543.26604322,1989.43058354317,2022.84047618325,SC2_LC556375.1,Rhinolophus cornutus,main,main
44,5,33.40989264,139.647008458458,37.7197092472616,139.056779762129,37.5448132688717,2716576.67593586,2716543.26604322,1989.43058354317,2022.84047618325,SC2_LC663958.1,Rhinolophus cornutus,main,main
45,6,22.65094827,139.328038808551,35.3521555140743,140.116149620142,35.5527306173891,2716576.67593586,2716554.02498759,2000.18952791349,2022.84047618325,SC2_LC663959.1,Rhinolophus cornutus,main,main
45,7,22.65094827,139.328038808551,35.3521555140743,138.506492055739,35.0389052338977,2716576.67593586,2716554.02498759,2000.18952791349,2022.84047618325,SC2_LC663793.1,Rhinolophus cornutus,main,main
75,37,610.0157444,115.592557579538,25.0809935540137,118.936036116209,28.0771604256304,2716576.6765444,2715966.6608,1412.82534032318,2022.84108472339,SC2_KF294457.1,Rhinolophus monoceros,main,main
75,38,610.0157444,115.592557579538,25.0809935540137,114.408897622225,23.1115769893014,2716576.6765444,2715966.6608,1412.82534032318,2022.84108472339,SC2_OQ175343.1,Rhinolophus pusillus,main,main
68,27,23.70756395,101.724903562991,22.8742741459887,101.564120700988,23.0882048873031,2716576.67654585,2716552.9689819,1999.13352222743,2022.84108617718,SC2_MN996532.2,Rhinolophus affinis,main,main
69,28,9.333877263,101.826582662175,22.9779132522484,102.193922815112,22.3488648436022,2716576.67654586,2716567.34266859,2013.50720891732,2022.84108618044,SC2_OR233302.1,Rhinolophus pusillus,main,main
70,29,7.886453205,101.529857553631,24.1111160073937,101.574933075255,23.9601218047073,2716576.67654586,2716568.79009265,2014.95463297519,2022.84108618044,SC2_OK017806.1,Rhinolophus pusillus,main,main
70,30,7.886453205,101.529857553631,24.1111160073937,101.410027137591,24.793221353995,2716576.67654586,2716568.79009265,2014.95463297519,2022.84108618044,SC2_OP963576.1,Rhinolophus pusillus,main,main
59,17,0.4194072396,106.310826878791,13.9298775950785,106.3855708422,13.8547402782935,2716576.67654586,2716576.25713862,2022.42167894359,2022.84108618277,SC2_EPI_ISL_852604,Rhinolophus shameli,main,main
59,18,0.4194072396,106.310826878791,13.9298775950785,106.260735851138,13.9484222596615,2716576.67654586,2716576.25713862,2022.42167894359,2022.84108618277,SC2_EPI_ISL_852605,Rhinolophus shameli,main,main
63,23,60.66738012,102.171684745513,19.2487242812981,102.341166499255,18.8297147748035,2716576.67654586,2716516.00916574,1962.1737060631,2022.84108618324,SC2_MZ937001.1,Rhinolophus pusillus,main,main
65,24,11.31031448,101.863815533378,20.9699069109239,101.718863289153,22.6056611647081,2716576.67654586,2716565.36623138,2011.53077170721,2022.84108618743,SC2_MW703458.1,Rhinolophus pusillus,main,main
66,25,10.05614629,101.863986737913,20.3985142371355,101.925637960716,18.6537288255834,2716576.67654586,2716566.62039957,2012.78493989727,2022.84108618743,SC2_MZ937003.1,Rhinolophus marshalli,main,main
66,26,10.05614629,101.863986737913,20.3985142371355,101.776581970784,21.5236458528248,2716576.67654586,2716566.62039957,2012.78493989727,2022.84108618743,SC2_MZ081381.1,Rhinolophus pusillus,main,main
60,22,1.965879465,106.63679922337,16.645867294454,106.734789251639,16.5644205938595,2716576.67654586,2716574.7106664,2020.87520672337,2022.84108618836,SC2_OR233328.1,Rhinolophus affinis,main,main
62,19,0.306230855,106.638748805324,16.7020623616361,106.659247130259,16.7372657529455,2716576.67654587,2716576.37031501,2022.53485533365,2022.84108618882,SC2_OR233324.1,Rhinolophus affinis,main,main
62,20,0.306230855,106.638748805324,16.7020623616361,106.620204123725,16.6870306244831,2716576.67654587,2716576.37031501,2022.53485533365,2022.84108618882,SC2_OR233323.1,Rhinolophus affinis,main,main
61,21,1.024931364,106.629424176864,16.646488886999,106.599201744362,16.5874522935757,2716576.67654587,2716575.6516145,2021.81615482506,2022.84108618929,SC2_OR233322.1,Rhinolophus affinis,main,main
55,14,92.53568158,102.187435974647,19.5207395735905,100.918125369866,13.7954790476349,2716576.67654588,2716484.1408643,1930.30540462307,2022.84108620326,SC2_MW251308.1,Rhinolophus acuminatus,main,main
55,15,92.53568158,102.187435974647,19.5207395735905,101.992989283718,23.3484111154267,2716576.67654588,2716484.1408643,1930.30540462307,2022.84108620326,SC2_OK287355.1,Rhinolophus blythi,main,main
56,16,129.789455,102.116436655013,18.9982016966843,102.009237530621,18.5031218644427,2716576.6765459,2716446.8870909,1893.05163122344,2022.84108622328,SC2_MZ937000.1,Rhinolophus malayanus,main,main
51,8,0.4720645487,111.6468357703,27.4489709397674,111.640589112286,27.4771184170684,2716576.67654621,2716576.20448166,2022.36902198338,2022.84108653202,SC2_OK017804.1,Rhinolophus pusillus,main,main
51,9,0.4720645487,111.6468357703,27.4489709397674,111.650171010545,27.457492563445,2716576.67654621,2716576.20448166,2022.36902198338,2022.84108653202,SC2_OK017803.1,Rhinolophus pusillus,main,main
50,10,144.2436493,111.56784999926,27.4423764893287,111.738916778458,27.4195541388836,2716576.67654626,2716432.43289696,1878.59743728352,2022.84108658324,SC2_OK017805.1,Rhinolophus pusillus,main,main
52,11,20.76557198,122.365474722989,29.977078711561,122.31908405078,29.8997333612509,2716576.67654628,2716555.9109743,2002.07551462346,2022.84108660326,SC2_MG772933.1,Rhinolophus pusillus,main,main
52,12,20.76557198,122.365474722989,29.977078711561,122.424303919648,30.0164390358965,2716576.67654628,2716555.9109743,2002.07551462346,2022.84108660326,SC2_MG772934.1,Rhinolophus pusillus,main,main
