node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
39,1,158960.0687,115.250592119688,27.4497749619634,118.958766720825,28.2711879211535,158960.0687,0,-156937.22760411,2022.84109589041,SC2_KF294457.1,Rhinolophus monoceros,main,main
39,40,113503.9307,115.250592119688,27.4497749619634,114.577936022817,27.0456209258455,113503.9307,0,-156937.22760411,-43433.2969041096,NA,NA,main,main
40,68,31194.87639,114.577936022817,27.0456209258455,122.462455404881,29.9649237396735,144698.80709,113503.9307,-43433.2969041096,-12238.4205141096,NA,NA,main,main
40,41,41473.39701,114.577936022817,27.0456209258455,106.193430336157,23.7178655119491,154977.32771,113503.9307,-43433.2969041096,-1959.89989410961,NA,NA,main,main
41,42,1695.854849,106.193430336157,23.7178655119491,104.714277517602,21.6784022457443,156673.182559,154977.32771,-1959.89989410961,-264.045045109584,NA,NA,main,main
41,58,2425.247658,106.193430336157,23.7178655119491,106.318248507704,24.1217619754424,157402.575368,154977.32771,-1959.89989410961,465.347763890398,NA,NA,main,main
58,66,889.8154283,106.318248507704,24.1217619754424,102.550340738752,23.9928072622216,158292.3907963,157402.575368,465.347763890398,1355.1631921904,NA,NA,main,main
42,43,1822.059309,104.714277517602,21.6784022457443,103.48628209456,20.0658138980584,158495.241868,156673.182559,-264.045045109584,1558.01426389042,NA,NA,main,main
43,52,208.2870875,103.48628209456,20.0658138980584,103.69611227567,17.1543476052661,158703.5289555,158495.241868,1558.01426389042,1766.3013513904,NA,NA,main,main
43,44,316.1631166,103.48628209456,20.0658138980584,101.66303223909,21.6278320488305,158811.4049846,158495.241868,1558.01426389042,1874.17738049041,NA,NA,main,main
58,59,1447.567932,106.318248507704,24.1217619754424,111.918824428687,26.306816594518,158850.1433,157402.575368,465.347763890398,1912.9156958904,NA,NA,main,main
44,45,46.42458814,101.66303223909,21.6278320488305,101.58261339109,21.2883777337578,158857.82957274,158811.4049846,1874.17738049041,1920.60196863042,NA,NA,main,main
66,67,566.9820298,102.550340738752,23.9928072622216,101.899234139256,23.799030862339,158859.3728261,158292.3907963,1355.1631921904,1922.14522199041,NA,NA,main,main
68,73,14178.88231,122.462455404881,29.9649237396735,139.602473109305,35.8499621700463,158877.6894,144698.80709,-12238.4205141096,1940.46179589041,NA,NA,main,main
59,60,36.90426831,111.918824428687,26.306816594518,112.248512199543,26.2540932506941,158887.04756831,158850.1433,1912.9156958904,1949.8199642004,NA,NA,main,main
45,46,32.81412974,101.58261339109,21.2883777337578,101.674168770934,21.1548974485481,158890.64370248,158857.82957274,1920.60196863042,1953.41609837042,NA,NA,main,main
46,47,14.59961541,101.674168770934,21.1548974485481,101.742333983216,20.9347004723713,158905.24331789,158890.64370248,1953.41609837042,1968.01571378039,NA,NA,main,main
60,61,18.43041771,112.248512199543,26.2540932506941,112.170049512121,26.161910115234,158905.47798602,158887.04756831,1949.8199642004,1968.25038191041,NA,NA,main,main
73,74,41.81374704,139.602473109305,35.8499621700463,139.17219513681,36.0121465712308,158919.50314704,158877.6894,1940.46179589041,1982.27554293041,NA,NA,main,main
61,62,19.41555581,112.170049512121,26.161910115234,111.314916622061,26.3508775891277,158924.89354183,158905.47798602,1968.25038191041,1987.66593772042,NA,NA,main,main
60,65,44.32943004,112.248512199543,26.2540932506941,122.255670849521,29.9234833563334,158931.37699835,158887.04756831,1949.8199642004,1994.1493942404,NA,NA,main,main
47,48,29.42102975,101.742333983216,20.9347004723713,102.132198232959,18.7954525343471,158934.66434764,158905.24331789,1968.01571378039,1997.43674353041,NA,NA,main,main
74,75,20.95999572,139.17219513681,36.0121465712308,139.600113597881,37.6421505524972,158940.46314276,158919.50314704,1982.27554293041,2003.23553865039,NA,NA,main,main
52,53,237.2574209,103.69611227567,17.1543476052661,106.280863772334,15.6223219263648,158940.7863764,158703.5289555,1766.3013513904,2003.55877229041,NA,NA,main,main
48,49,8.378590092,102.132198232959,18.7954525343471,102.149928472398,18.6976381850029,158943.042937732,158934.66434764,1997.43674353041,2005.81533362242,NA,NA,main,main
62,64,20.77928234,111.314916622061,26.3508775891277,102.929620339737,24.6127576996769,158945.67282417,158924.89354183,1987.66593772042,2008.44522006041,NA,NA,main,main
49,50,12.00970287,102.149928472398,18.6976381850029,102.164534633338,18.7263918426087,158955.052640602,158943.042937732,2005.81533362242,2017.8250364924,NA,NA,main,main
53,55,17.26791435,106.280863772334,15.6223219263648,106.789940927641,16.7836700382411,158958.05429075,158940.7863764,2003.55877229041,2020.82668664041,NA,NA,main,main
62,63,33.17482035,111.314916622061,26.3508775891277,111.650970684274,27.1799720256782,158958.06836218,158924.89354183,1987.66593772042,2020.84075807041,NA,NA,main,main
55,56,0.08412453869,106.789940927641,16.7836700382411,106.83359911685,16.8908142966421,158958.138415289,158958.05429075,2020.82668664041,2020.91081117911,NA,NA,main,main
53,54,17.88452651,106.280863772334,15.6223219263648,106.107833317072,13.7821947415824,158958.67090291,158940.7863764,2003.55877229041,2021.44329880041,NA,NA,main,main
50,51,4.331288172,102.164534633338,18.7263918426087,102.155731922639,18.6944836940743,158959.383928774,158955.052640602,2017.8250364924,2022.15632466439,NA,NA,main,main
55,57,1.710267922,106.789940927641,16.7836700382411,106.735522369891,16.6901382300799,158959.764558672,158958.05429075,2020.82668664041,2022.53695456241,NA,NA,main,main
73,35,82.37926548,139.602473109305,35.8499621700463,140.131455047331,35.4899165103587,158960.06866548,158877.6894,1940.46179589041,2022.84106137042,SC2_LC663959.1,Rhinolophus cornutus,main,main
74,36,40.56551844,139.17219513681,36.0121465712308,138.444018237208,35.0549461864772,158960.06866548,158919.50314704,1982.27554293041,2022.84106137042,SC2_LC663793.1,Rhinolophus cornutus,main,main
75,37,19.60552272,139.600113597881,37.6421505524972,141.112967179242,39.2757506317695,158960.06866548,158940.46314276,2003.23553865039,2022.84106137042,SC2_LC556375.1,Rhinolophus cornutus,main,main
75,38,19.60552272,139.600113597881,37.6421505524972,139.135179810073,37.6162825228102,158960.06866548,158940.46314276,2003.23553865039,2022.84106137042,SC2_LC663958.1,Rhinolophus cornutus,main,main
52,11,256.5397164,103.69611227567,17.1543476052661,101.370788485438,13.8978331440242,158960.0686719,158703.5289555,1766.3013513904,2022.8410677904,SC2_MW251308.1,Rhinolophus acuminatus,main,main
54,12,1.397768994,106.107833317072,13.7821947415824,106.03181721768,13.4983394433361,158960.068671904,158958.67090291,2021.44329880041,2022.84106779439,SC2_EPI_ISL_852605,Rhinolophus shameli,main,main
54,13,1.397768994,106.107833317072,13.7821947415824,106.209722504948,13.9407129086945,158960.068671904,158958.67090291,2021.44329880041,2022.84106779439,SC2_EPI_ISL_852604,Rhinolophus shameli,main,main
56,14,1.930256622,106.83359911685,16.8908142966421,106.911175436479,16.9573384122414,158960.068671911,158958.138415289,2020.91081117911,2022.84106780108,SC2_OR233324.1,Rhinolophus affinis,main,main
56,15,1.930256622,106.83359911685,16.8908142966421,106.755457699451,16.9144477201219,158960.068671911,158958.138415289,2020.91081117911,2022.84106780108,SC2_OR233322.1,Rhinolophus affinis,main,main
57,16,0.3041132395,106.735522369891,16.6901382300799,106.731355261502,16.7062065086027,158960.068671911,158959.764558672,2022.53695456241,2022.8410678019,SC2_OR233323.1,Rhinolophus affinis,main,main
57,17,0.3041132395,106.735522369891,16.6901382300799,106.711602013349,16.5632924801222,158960.068671911,158959.764558672,2022.53695456241,2022.8410678019,SC2_OR233328.1,Rhinolophus affinis,main,main
45,3,102.2390992,101.58261339109,21.2883777337578,101.381402877745,21.3108565312854,158960.06867194,158857.82957274,1920.60196863042,2022.84106783042,SC2_EPI_ISL_412977,Rhinolophus malayanus,main,main
47,9,54.82535409,101.742333983216,20.9347004723713,101.775372461092,21.3026406569656,158960.06867198,158905.24331789,1968.01571378039,2022.84106787041,SC2_MZ081381.1,Rhinolophus pusillus,main,main
48,8,25.40432434,102.132198232959,18.7954525343471,102.157330272377,18.7491603019366,158960.06867198,158934.66434764,1997.43674353041,2022.84106787041,SC2_MZ937000.1,Rhinolophus malayanus,main,main
49,4,17.02573425,102.149928472398,18.6976381850029,102.162433268674,18.5728142554203,158960.068671982,158943.042937732,2005.81533362242,2022.84106787242,SC2_MZ937003.1,Rhinolophus marshalli,main,main
51,6,0.6847432109,102.155731922639,18.6944836940743,102.106472070121,18.8396563190436,158960.068671985,158959.383928774,2022.15632466439,2022.8410678753,SC2_MZ937002.1,Rhinolophus malayanus,main,main
