node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
28,29,128.756532812009,109.942521942705,27.6205403261984,100.444866939042,14.827423026805,128.756532812009,0,1608.14427210108,1736.90080491309,NA,main,main
28,47,102.896747127556,109.942521942705,27.6205403261984,113.533740895894,25.6103402526676,102.896747127556,0,1608.14427210108,1711.04101922864,NA,main,main
47,48,193.949341289742,113.533740895894,25.6103402526676,113.626905473342,26.6360651780211,296.846088417298,102.896747127556,1711.04101922864,1904.99036051838,NA,main,main
29,34,176.55744014778,100.444866939042,14.827423026805,98.9364190662775,15.9902319714719,305.313972959789,128.756532812009,1736.90080491309,1913.45824506087,NA,main,main
48,52,62.3550158527367,113.626905473342,26.6360651780211,122.144680364441,30.1164148181633,359.201104270035,296.846088417298,1904.99036051838,1967.34537637111,NA,main,main
48,49,71.3323178685988,113.626905473342,26.6360651780211,111.793393114096,27.5120700026159,368.178406285897,296.846088417298,1904.99036051838,1976.32267838698,NA,main,main
49,51,3.73169934452095,111.793393114096,27.5120700026159,111.383221668119,27.4229557733446,371.910105630418,368.178406285897,1976.32267838698,1980.0543777315,NA,main,main
34,35,71.3528316508564,98.9364190662775,15.9902319714719,103.51682933187,17.9197088585361,376.666804610645,305.313972959789,1913.45824506087,1984.81107671173,NA,main,main
35,36,4.93998843554243,103.51682933187,17.9197088585361,104.377954785383,18.6419974036794,381.606793046188,376.666804610645,1984.81107671173,1989.75106514727,NA,main,main
36,37,1.67019540167564,104.377954785383,18.6419974036794,104.419173797825,18.6537120896846,383.276988447864,381.606793046188,1989.75106514727,1991.42126054894,NA,main,main
52,53,28.8093594831808,122.144680364441,30.1164148181633,121.969432163605,30.119545216642,388.010463753216,359.201104270035,1967.34537637111,1996.1547358543,NA,main,main
36,40,7.54311076394868,104.377954785383,18.6419974036794,101.519582331796,21.7765338618309,389.149903810137,381.606793046188,1989.75106514727,1997.29417591122,NA,main,main
37,38,8.56899451402742,104.419173797825,18.6537120896846,103.024692848544,19.2881247249811,391.845982961891,383.276988447864,1991.42126054894,1999.99025506297,NA,main,main
40,41,5.8513649265081,101.519582331796,21.7765338618309,101.581381921272,21.9022055720911,395.001268736645,389.149903810137,1997.29417591122,2003.14554083772,NA,main,main
35,43,20.3193293465178,103.51682933187,17.9197088585361,102.166745048869,18.6437878413253,396.986133957163,376.666804610645,1984.81107671173,2005.13040605824,NA,main,main
38,39,10.6357732462323,103.024692848544,19.2881247249811,106.346466906074,13.77372471289,402.481756208123,391.845982961891,1999.99025506297,2010.6260283092,NA,main,main
39,18,0.34109497846808,106.346466906074,13.77372471289,106.239771287713,13.7712958768769,402.822851186591,402.481756208123,2010.6260283092,2010.96712328767,SC2_EPI_ISL_852604,main,main
39,23,0.34109497846808,106.346466906074,13.77372471289,106.388714486033,13.6568845475507,402.822851186591,402.481756208123,2010.6260283092,2010.96712328767,SC2_EPI_ISL_852605,main,main
53,8,15.8836203100879,121.969432163605,30.119545216642,119.382678735547,27.9217466660307,403.894084063304,388.010463753216,1996.1547358543,2012.03835616438,SC2_KF294457.1,main,main
41,42,8.97231277819853,101.581381921272,21.9022055720911,101.37915329852,21.5978921247954,403.973581514843,395.001268736645,2003.14554083772,2012.11785361592,NA,main,main
47,22,301.997336935748,113.533740895894,25.6103402526676,141.215194789446,39.3136514941685,404.894084063304,102.896747127556,1711.04101922864,2013.03835616438,SC2_LC556375.1,main,main
43,44,8.41039722554073,102.166745048869,18.6437878413253,102.254211411925,18.6463110922839,405.396531182704,396.986133957163,2005.13040605824,2013.54080328378,NA,main,main
40,15,16.3030843627563,101.519582331796,21.7765338618309,101.267363371504,23.2184203945197,405.452988172893,389.149903810137,1997.29417591122,2013.59726027397,SC2_MN996532.2,main,main
52,17,48.1888702042276,122.144680364441,30.1164148181633,122.159753927507,29.7870227989971,407.389974474263,359.201104270035,1967.34537637111,2015.53424657534,SC2_MG772934.1,main,main
44,45,2.79902961133384,102.254211411925,18.6463110922839,102.00952932554,18.6885343369794,408.195560794038,405.396531182704,2013.54080328378,2016.33983289512,NA,main,main
53,11,20.9685518169371,121.969432163605,30.119545216642,122.375530188209,29.7684551705718,408.979015570153,388.010463753216,1996.1547358543,2017.12328767123,SC2_MG772933.1,main,main
41,12,15.4736372444673,101.581381921272,21.9022055720911,101.284186658317,21.7773167050356,410.474905981112,395.001268736645,2003.14554083772,2018.61917808219,SC2_MW703458.1,main,main
42,16,7.39995460325519,101.37915329852,21.5978921247954,101.625979988617,21.3935365204605,411.373536118098,403.973581514843,2012.11785361592,2019.51780821918,SC2_EPI_ISL_412977,main,main
43,46,14.4800831748326,102.166745048869,18.6437878413253,102.175957980504,18.5415921635831,411.466217131996,396.986133957163,2005.13040605824,2019.61048923308,NA,main,main
49,50,44.0480337902524,111.793393114096,27.5120700026159,110.900682797236,28.9395134922361,412.22644007615,368.178406285897,1976.32267838698,2020.37071217723,NA,main,main
42,21,8.31667741184867,101.37915329852,21.5978921247954,101.622488983863,21.6164065493758,412.290258926692,403.973581514843,2012.11785361592,2020.43453102777,SC2_MZ081381.1,main,main
38,27,20.5125819757297,103.024692848544,19.2881247249811,101.159641132602,13.7395098268418,412.358564937621,391.845982961891,1999.99025506297,2020.5028370387,SC2_MW251308.1,main,main
45,2,4.20671999057731,102.00952932554,18.6885343369794,101.932547592499,18.9028963049059,412.402280784615,408.195560794038,2016.33983289512,2020.54655288569,SC2_MZ937000.1,main,main
