node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
28,29,0.151589720851963,116.699358098437,30.1379934210512,111.03287136978,27.4794939245969,0.151589720851963,0,2020.87516739651,2021.02675711736,NA
28,51,0.147862144248818,116.699358098437,30.1379934210512,116.228158652059,28.6848945235129,0.147862144248818,0,2020.87516739651,2021.02302954076,NA
29,30,0.123236318067156,111.03287136978,27.4794939245969,112.456237991048,28.7837508651807,0.274826038919118,0.151589720851963,2021.02675711736,2021.14999343543,NA
30,31,0.0791817885938393,112.456237991048,28.7837508651807,111.887207507905,28.6220359067404,0.354007827512958,0.274826038919118,2021.14999343543,2021.22917522402,NA
31,36,0.013810753540778,111.887207507905,28.6220359067404,102.249628082212,19.6802765760354,0.367818581053735,0.354007827512958,2021.22917522402,2021.24298597756,NA
36,37,0.00632314730356491,102.249628082212,19.6802765760354,101.750696062944,18.8275293668982,0.3741417283573,0.367818581053735,2021.24298597756,2021.24930912486,NA
31,32,0.0302828720712208,111.887207507905,28.6220359067404,112.429806691648,28.6312776371795,0.384290699584178,0.354007827512958,2021.22917522402,2021.25945809609,NA
37,38,0.0117241750825113,101.750696062944,18.8275293668982,101.772687318311,18.7942462532683,0.385865903439812,0.3741417283573,2021.24930912486,2021.26103329995,NA
32,33,0.00441241573150421,112.429806691648,28.6312776371795,112.95823022085,28.6907859069311,0.388703115315683,0.384290699584178,2021.25945809609,2021.26387051182,NA
38,39,0.00511420298196483,101.772687318311,18.7942462532683,102.22169826649,18.2876923507264,0.390980106421777,0.385865903439812,2021.26103329995,2021.26614750293,NA
32,35,0.0116103949877185,112.429806691648,28.6312776371795,122.49432076466,30.3691759751218,0.395901094571897,0.384290699584178,2021.25945809609,2021.27106849108,NA
39,40,0.00548322354116315,102.22169826649,18.2876923507264,102.293580341576,18.4186524532343,0.39646332996294,0.390980106421777,2021.26614750293,2021.27163072647,NA
40,41,1.65018760058099e-05,102.293580341576,18.4186524532343,102.261685447336,18.4236436959234,0.396479831838945,0.39646332996294,2021.27163072647,2021.27164722835,NA
41,42,0.00235074262092374,102.261685447336,18.4236436959234,101.659392893602,21.4871243664883,0.398830574459869,0.396479831838945,2021.27164722835,2021.27399797097,NA
51,52,0.252699584810957,116.228158652059,28.6848945235129,101.728031582259,21.8430869221297,0.400561729059775,0.147862144248818,2021.02302954076,2021.27572912557,NA
42,44,0.00184359034653338,101.659392893602,21.4871243664883,102.620001042443,21.5369436172481,0.400674164806403,0.398830574459869,2021.27399797097,2021.27584156131,NA
44,45,0.0044535565212571,102.620001042443,21.5369436172481,102.046001731436,23.7911827118812,0.40512772132766,0.400674164806403,2021.27584156131,2021.28029511783,NA
30,47,0.131619427008157,112.456237991048,28.7837508651807,111.5565746916,27.29594887497,0.406445465927275,0.274826038919118,2021.14999343543,2021.28161286243,NA
42,43,0.00774227599068481,101.659392893602,21.4871243664883,101.67864873713,21.5743629673117,0.406572850450554,0.398830574459869,2021.27399797097,2021.28174024696,NA
47,48,0.00217842814328753,111.5565746916,27.29594887497,112.569781793621,26.5287033802128,0.408623894070563,0.406445465927275,2021.28161286243,2021.28379129058,NA
33,34,0.0201742359286586,112.95823022085,28.6907859069311,113.037935344779,28.8833255981585,0.408877351244341,0.388703115315683,2021.26387051182,2021.28404474775,NA
39,46,0.0182917419559539,102.22169826649,18.2876923507264,106.027318940595,13.68775155288,0.40927184837773,0.390980106421777,2021.26614750293,2021.28443924488,NA
52,53,0.00905824428981842,101.728031582259,21.8430869221297,102.27495819756,18.7755256233619,0.409619973349593,0.400561729059775,2021.27572912557,2021.28478736986,NA
48,49,0.00103753472797865,112.569781793621,26.5287033802128,112.398370884572,26.5650721927322,0.409661428798541,0.408623894070563,2021.28379129058,2021.2848288253,NA
48,50,0.00109972371405053,112.569781793621,26.5287033802128,112.687965796878,26.6405034494778,0.409723617784613,0.408623894070563,2021.28379129058,2021.28489101429,NA
51,27,0.261901966094302,116.228158652059,28.6848945235129,141.233974262939,39.6606696453158,0.40976411034312,0.147862144248818,2021.02302954076,2021.28493150685,SC2_LC556375.1
29,1,0.258174389491157,111.03287136978,27.4794939245969,119.331578492003,28.0960582933475,0.40976411034312,0.151589720851963,2021.02675711736,2021.28493150685,SC2_KF294457.1
36,23,0.0419455292893841,102.249628082212,19.6802765760354,101.886025268333,18.774821114494,0.40976411034312,0.367818581053735,2021.24298597756,2021.28493150685,SC2_MT121216.1
37,22,0.0356223819858192,101.750696062944,18.8275293668982,101.007739748782,13.8097706043289,0.40976411034312,0.3741417283573,2021.24930912486,2021.28493150685,SC2_MW251308.1
38,12,0.0238982069033079,101.772687318311,18.7942462532683,101.961424256311,18.8533465625273,0.40976411034312,0.385865903439812,2021.26103329995,2021.28493150685,SC2_MZ937000.1
33,11,0.0210609950274371,112.95823022085,28.6907859069311,111.536273983611,28.3896093350488,0.40976411034312,0.388703115315683,2021.26387051182,2021.28493150685,SC2_OK017805.1
35,8,0.0138630157712228,122.49432076466,30.3691759751218,122.086998016502,30.0949097183813,0.40976411034312,0.395901094571897,2021.27106849108,2021.28493150685,SC2_MG772933.1
35,7,0.0138630157712228,122.49432076466,30.3691759751218,122.438103094381,30.1119378610759,0.40976411034312,0.395901094571897,2021.27106849108,2021.28493150685,SC2_MG772934.1
40,21,0.0133007803801799,102.293580341576,18.4186524532343,102.353199047835,18.4272989004825,0.40976411034312,0.39646332996294,2021.27163072647,2021.28493150685,SC2_MZ937003.1
