node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
28,33,0.00529349334432223,135.609712497141,34.3585616741532,136.106818151309,34.1443378759253,0.00529349334432223,0,2021.1791493182,2021.18444281154,NA,main,main
33,34,0.0251227774645996,136.106818151309,34.1443378759253,119.349363087533,29.9171970094568,0.0304162708089219,0.00529349334432223,2021.18444281154,2021.20956558901,NA,main,main
34,47,0.0226922024538466,119.349363087533,29.9171970094568,119.374232099631,29.9929241095095,0.0531084732627684,0.0304162708089219,2021.20956558901,2021.23225779146,NA,main,main
34,35,0.0312888362744955,119.349363087533,29.9171970094568,101.581462141069,22.7431757573271,0.0617051070834173,0.0304162708089219,2021.20956558901,2021.24085442528,NA,main,main
47,50,0.0251168672715355,119.374232099631,29.9929241095095,110.451821520485,27.558269858382,0.0782253405343039,0.0531084732627684,2021.23225779146,2021.25737465873,NA,main,main
35,36,0.0277465937597329,101.581462141069,22.7431757573271,101.618957673043,22.7309540167423,0.0894517008431502,0.0617051070834173,2021.24085442528,2021.26860101904,NA,main,main
47,48,0.0397729444542746,119.374232099631,29.9929241095095,122.083011439659,29.8972103275076,0.092881417717043,0.0531084732627684,2021.23225779146,2021.27203073592,NA,main,main
36,37,0.00456951473406293,101.618957673043,22.7309540167423,102.121483320685,22.6642169884903,0.0940212155772131,0.0894517008431502,2021.26860101904,2021.27317053378,NA,main,main
37,38,0.000222717358340889,102.121483320685,22.6642169884903,102.130784713282,22.6577873844801,0.094243932935554,0.0940212155772131,2021.27317053378,2021.27339325113,NA,main,main
38,39,0.00200894332843458,102.130784713282,22.6577873844801,106.319381509593,15.0448634000321,0.0962528762639886,0.094243932935554,2021.27339325113,2021.27540219446,NA,main,main
50,51,0.0182623887095985,110.451821520485,27.558269858382,110.764360204296,27.6414109842342,0.0964877292439024,0.0782253405343039,2021.25737465873,2021.27563704744,NA,main,main
38,41,0.00271576682803273,102.130784713282,22.6577873844801,101.416443157364,21.3220050290158,0.0969596997635868,0.094243932935554,2021.27339325113,2021.27610901796,NA,main,main
48,49,0.00510279676398803,122.083011439659,29.8972103275076,122.038633137922,29.9718552430035,0.097984214481031,0.092881417717043,2021.27203073592,2021.27713353268,NA,main,main
41,42,0.00271716279195029,101.416443157364,21.3220050290158,101.423822044292,21.2936597820936,0.0996768625555371,0.0969596997635868,2021.27610901796,2021.27882618075,NA,main,main
37,45,0.00593955860221667,102.121483320685,22.6642169884903,101.873493848843,18.3605207030904,0.0999607741794298,0.0940212155772131,2021.27317053378,2021.27911009238,NA,main,main
50,53,0.0220953607289795,110.451821520485,27.558269858382,103.573093243616,27.7179022609665,0.100320701263283,0.0782253405343039,2021.25737465873,2021.27947001946,NA,main,main
42,43,0.00427852980570289,101.423822044292,21.2936597820936,102.288606212695,18.5869600328078,0.10395539236124,0.0996768625555371,2021.27882618075,2021.28310471056,NA,main,main
45,46,0.00408242819651937,101.873493848843,18.3605207030904,101.868344210202,18.4215885215997,0.104043202375949,0.0999607741794298,2021.27911009238,2021.28319252057,NA,main,main
39,40,0.00878472264035751,106.319381509593,15.0448634000321,105.45156807753,14.061149424241,0.105037598904346,0.0962528762639886,2021.27540219446,2021.2841869171,NA,main,main
