node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade,distance,dispersal_velocity
141,142,37.5940097463636,114.442270796896,29.3586413460841,116.811218568454,31.3826122072558,37.5940097463636,0.0,1523.16288826388,1560.75689801024,,main,main,319.6658007833463,8.503104695137422
142,143,282.018423008481,116.811218568454,31.3826122072558,114.92508067078,30.715588094706,319.612432754845,37.5940097463636,1560.75689801024,1842.77532101872,,main,main,194.6345165756242,0.6901482339321181
141,159,346.540145316998,114.442270796896,29.3586413460841,111.992993789088,30.1108715665635,346.540145316998,0.0,1523.16288826388,1869.70303358087,,main,main,251.18360207245394,0.7248326217520439
159,161,19.0737614557416,111.992993789088,30.1108715665635,111.895265784927,29.9866483900559,365.61390677274,346.540145316998,1869.70303358087,1888.77679503662,,main,main,16.68696053519891,0.8748646969250937
159,160,39.7155407268679,111.992993789088,30.1108715665635,112.501864083122,30.6420293954052,386.255686043866,346.540145316998,1869.70303358087,1909.41857430774,,main,main,76.5485227064608,1.9274198791073005
161,257,23.2086097043856,111.895265784927,29.9866483900559,110.945347534165,30.3191074599157,388.822516477125,365.61390677274,1888.77679503662,1911.985404741,,main,main,98.65523818105498,4.250803449136061
161,162,23.8434976650588,111.895265784927,29.9866483900559,110.571085872641,28.6781149862452,389.457404437799,365.61390677274,1888.77679503662,1912.62029270167,,main,main,193.8449394404363,8.12988690516259
162,201,24.3596140150454,110.571085872641,28.6781149862452,104.222596035808,26.6450403382419,413.817018452844,389.457404437799,1912.62029270167,1936.97990671672,,main,main,665.55162443307,27.3219281726714
143,144,102.126634674378,114.92508067078,30.715588094706,109.813004080652,27.2058277458301,421.739067429223,319.612432754845,1842.77532101872,1944.9019556931,,main,main,632.0156853569343,6.188549024180245
257,258,36.628956841444,110.945347534165,30.3191074599157,110.782455677134,30.4625611170247,425.451473318569,388.822516477125,1911.985404741,1948.61436158245,,main,main,22.31556993740668,0.6092330184013764
257,273,43.7483370561785,110.945347534165,30.3191074599157,110.610818360789,30.3457094323009,432.570853533304,388.822516477125,1911.985404741,1955.73374179718,,main,main,32.3042390611665,0.7384106742087978
201,202,20.249622866965,104.222596035808,26.6450403382419,103.565301979603,25.4515074573919,434.066641319809,413.817018452844,1936.97990671672,1957.22952958368,,main,main,147.68714204213052,7.293328029484717
201,255,20.4352793443034,104.222596035808,26.6450403382419,100.660994816348,26.7828321810829,434.252297797148,413.817018452844,1936.97990671672,1957.41518606102,,main,main,354.71347043687655,17.357896824432572
144,152,12.5146462879533,109.813004080652,27.2058277458301,109.3050165454,27.3188563987003,434.253713717176,421.739067429223,1944.9019556931,1957.41660198105,,main,main,51.83840188106935,4.142218700257587
162,163,47.0744775705856,110.571085872641,28.6781149862452,116.368219459307,28.5269508898806,436.531882008384,389.457404437799,1912.62029270167,1959.69477027226,,main,main,567.2053971370232,12.049106573440561
144,145,19.7814182008943,109.813004080652,27.2058277458301,109.056938758167,28.0652759096842,441.520485630117,421.739067429223,1944.9019556931,1964.68337389399,,main,main,120.98688570912233,6.116188661521377
258,259,16.7485189049445,110.782455677134,30.4625611170247,108.328768824699,30.5968209043724,442.199992223514,425.451473318569,1948.61436158245,1965.36288048739,,main,main,235.94491940566928,14.08750951321514
202,203,12.8353950691564,103.565301979603,25.4515074573919,102.41554154309,25.2274281664487,446.902036388965,434.066641319809,1957.22952958368,1970.06492465284,,main,main,118.37884994892457,9.222844276401768
259,260,4.86111429270467,108.328768824699,30.5968209043724,108.371640612807,30.755928268407,447.061106516219,442.199992223514,1965.36288048739,1970.22399478009,,main,main,18.111349882000567,3.725760965789515
202,225,18.454709852834,103.565301979603,25.4515074573919,103.587756788102,25.4266484085541,452.521351172643,434.066641319809,1957.22952958368,1975.68423943652,,main,main,3.561671614911134,0.19299526480304893
163,191,16.9166856964461,116.368219459307,28.5269508898806,114.048570586023,23.3541537029413,453.44856770483,436.531882008384,1959.69477027226,1976.61145596871,,main,main,618.3422069219632,36.552207566986134
225,244,1.74443364679712,103.587756788102,25.4266484085541,103.372359831065,25.0240161706526,454.26578481944,452.521351172643,1975.68423943652,1977.42867308332,,main,main,49.60271483442575,28.434853297801936
163,164,17.7779489081746,116.368219459307,28.5269508898806,116.560862748005,28.7169419464073,454.309830916559,436.531882008384,1959.69477027226,1977.47271918043,,main,main,28.253899027899468,1.5892665219050015
273,274,22.9820637547038,110.610818360789,30.3457094323009,110.728061888311,31.7997803727499,455.552917288008,432.570853533304,1955.73374179718,1978.71580555188,,main,main,161.60168362379588,7.031643691734187
145,146,14.1213027845475,109.056938758167,28.0652759096842,101.72948763012,20.9433737382458,455.641788414664,441.520485630117,1964.68337389399,1978.80467667854,,main,main,1082.8460223376176,76.6817367249247
203,204,11.9000651405518,102.41554154309,25.2274281664487,102.525506180314,25.3201572382054,458.802101529517,446.902036388965,1970.06492465284,1981.96498979339,,main,main,15.106339931572727,1.269433381511074
225,226,7.02025528138138,103.587756788102,25.4266484085541,103.571106146793,25.4311226714575,459.541606454024,452.521351172643,1975.68423943652,1982.7044947179,,main,main,1.7467988062037862,0.2488226903708931
226,227,1.86022061937455,103.571106146793,25.4311226714575,113.108720738956,26.1052879496364,461.401827073399,459.541606454024,1982.7044947179,1984.56471533727,,main,main,959.4430974290754,515.7684456543991
227,228,1.39443591342572,113.108720738956,26.1052879496364,113.327785851095,26.1639025243724,462.796262986825,461.401827073399,1984.56471533727,1985.9591512507,,main,main,22.849466119115423,16.386171568818096
