node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
28,29,134.365559206732,120.765659163221,28.9168548608532,119.57308833964,21.6395241816136,134.365559206732,0,1423.53728112966,1557.90284033639,NA
28,47,57.5390027563013,120.765659163221,28.9168548608532,120.505763379776,29.1312508797723,57.5390027563013,0,1423.53728112966,1481.07628388596,NA
47,48,376.64261933788,120.505763379776,29.1312508797723,119.358334501251,27.9313657578474,434.181622094181,57.5390027563013,1481.07628388596,1857.71890322384,NA
29,30,320.83338341912,119.57308833964,21.6395241816136,103.197374973118,23.431913503685,455.198942625852,134.365559206732,1557.90284033639,1878.73622375551,NA
48,49,85.3157541028798,119.358334501251,27.9313657578474,119.499531254707,28.0325827790123,519.497376197061,434.181622094181,1857.71890322384,1943.03465732672,NA
30,31,78.7600269017449,103.197374973118,23.431913503685,100.199628897438,21.136104309467,533.958969527597,455.198942625852,1878.73622375551,1957.49625065726,NA
31,32,6.43450934650075,100.199628897438,21.136104309467,100.272261466907,21.6715249180455,540.393478874098,533.958969527597,1957.49625065726,1963.93076000376,NA
32,37,0.435832598135597,100.272261466907,21.6715249180455,100.293936121667,21.7383713154191,540.829311472233,540.393478874098,1963.93076000376,1964.36659260189,NA
48,51,106.881309614627,119.358334501251,27.9313657578474,111.788988716274,29.0648713582157,541.062931708808,434.181622094181,1857.71890322384,1964.60021283847,NA
51,52,6.60244997443184,111.788988716274,29.0648713582157,111.479189355304,28.9337772157241,547.66538168324,541.062931708808,1964.60021283847,1971.2026628129,NA
37,38,17.5925813653946,100.293936121667,21.7383713154191,100.50875466318,20.8624617143882,558.421892837628,540.829311472233,1964.36659260189,1981.95917396729,NA
38,39,5.08924341747508,100.50875466318,20.8624617143882,101.409321871957,23.4735343040419,563.511136255103,558.421892837628,1981.95917396729,1987.04841738476,NA
49,50,45.504122419396,119.499531254707,28.0325827790123,118.787026912862,27.6447329805075,565.001498616457,519.497376197061,1943.03465732672,1988.53877974611,NA
32,33,27.6717536289215,100.272261466907,21.6715249180455,101.617473764526,19.1292028366876,568.065232503019,540.393478874098,1963.93076000376,1991.60251363268,NA
31,41,40.522343907027,100.199628897438,21.136104309467,100.76901429799,13.5298318337877,574.481313434624,533.958969527597,1957.49625065726,1998.01859456428,NA
38,40,26.828384205595,100.50875466318,20.8624617143882,101.79184506781,21.1605057589821,585.250277043223,558.421892837628,1981.95917396729,2008.78755817288,NA
41,42,12.4141745682137,100.76901429799,13.5298318337877,106.297103493313,13.9571186955007,586.895488002838,574.481313434624,1998.01859456428,2010.4327691325,NA
42,18,0.534354155175118,106.297103493313,13.9571186955007,106.003397102467,13.910682981712,587.429842158013,586.895488002838,2010.4327691325,2010.96712328767,SC2_EPI_ISL_852604
42,27,0.534354155175118,106.297103493313,13.9571186955007,106.295704235146,13.9575448545671,587.429842158013,586.895488002838,2010.4327691325,2010.96712328767,SC2_EPI_ISL_852605
50,1,23.4995764182686,118.787026912862,27.6447329805075,118.978551471773,28.130369211238,588.501075034725,565.001498616457,1988.53877974611,2012.03835616438,SC2_KF294457.1
29,43,454.974359327165,119.57308833964,21.6395241816136,119.870375218394,21.8772531405996,589.339918533897,134.365559206732,1557.90284033639,2012.87719966355,NA
47,19,531.962072278424,120.505763379776,29.1312508797723,141.561814418085,39.6134172923423,589.501075034725,57.5390027563013,1481.07628388596,2013.03835616438,SC2_LC556375.1
33,35,21.6629112588945,101.617473764526,19.1292028366876,102.326000068833,18.8037796742823,589.728143761914,568.065232503019,1991.60251363268,2013.26542489157,NA
39,20,26.5488428892113,101.409321871957,23.4735343040419,101.517822077386,23.4025825274693,590.059979144315,563.511136255103,1987.04841738476,2013.59726027397,SC2_MN996532.2
43,44,2.0620426284226,119.870375218394,21.8772531405996,120.0049631723,22.0441165973411,591.401961162319,589.339918533897,2012.87719966355,2014.93924229198,NA
49,11,72.4995892486235,119.499531254707,28.0325827790123,122.274015975511,30.2051282349375,591.996965445684,519.497376197061,1943.03465732672,2015.53424657534,SC2_MG772934.1
43,46,3.71996306807598,119.870375218394,21.8772531405996,118.166067555597,21.5097726185346,593.059881601973,589.339918533897,2012.87719966355,2016.59716273163,NA
44,45,2.02318694678846,120.0049631723,22.0441165973411,119.674362576575,21.9307896158791,593.425148109108,591.401961162319,2014.93924229198,2016.96242923877,NA
44,23,2.09911387240604,120.0049631723,22.0441165973411,119.976383853335,22.0510894762259,593.501075034725,591.401961162319,2014.93924229198,2017.03835616438,SC2_MT040333.1
46,22,0.441193432752661,118.166067555597,21.5097726185346,118.630125836703,22.1653047856816,593.501075034725,593.059881601973,2016.59716273163,2017.03835616438,SC2_MT040335.1
46,3,0.441193432752661,118.166067555597,21.5097726185346,118.131626551955,21.5247516571909,593.501075034725,593.059881601973,2016.59716273163,2017.03835616438,SC2_MT040334.1
45,5,0.0759269256175745,119.674362576575,21.9307896158791,119.691547631662,21.9620779953012,593.501075034725,593.425148109108,2016.96242923877,2017.03835616438,SC2_MT040336.1
50,9,28.5845079251178,118.787026912862,27.6447329805075,122.204279155911,30.1880259926832,593.586006541575,565.001498616457,1988.53877974611,2017.12328767123,SC2_MG772933.1
45,8,1.07592692561757,119.674362576575,21.9307896158791,119.95548893402,22.3045353396259,594.501075034725,593.425148109108,2016.96242923877,2018.03835616438,SC2_MT072864.1
35,36,5.21740232777067,102.326000068833,18.8037796742823,102.288251471485,18.8267876514319,594.945546089685,589.728143761914,2013.26542489157,2018.48282721934,NA
