mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
19.6416260681575	18.044765441653	1.85507683222504	1959.15081937879	5371.75750497751	2.4605523638858
40.9183479418071	11.2984654351938	3.20676319013892	1217.70638068389	1419.70587585266	2.29617611620732
16.8522690611359	10.6135657152627	1.66600108707526	1406.78263234658	1906.73081297696	3.04714964720212
24.1240756248582	11.1929853686638	2.22346705432847	1325.81817133436	1710.078368334	3.29662952756038
47.7673165622536	16.8085415844291	2.88285545392648	2578.46649366251	3433.27635719943	2.302662412985
15.3011494246074	9.592628977054	1.6907548860463	1443.70853847646	1984.12434557386	3.20228944379019
31.3589748884226	13.8522221835546	2.70690704555449	1482.93685992104	2169.71202935803	2.29083530018012
38.5932650843022	14.940168151899	2.43500655822055	1967.03826532948	3835.72946137394	2.62688917651407
20.3992307975052	14.271213536218	1.68688140085769	2097.33608835015	3074.89639132272	3.20339224111757
21.2760543917694	15.106217796698	1.74791518174366	1463.28645199536	3432.05561570071	2.03342791641523
16.7581037836828	12.2871639206454	1.51102945670762	1282.58124424396	1982.31527436425	2.70760370586473
16.4816039592402	13.392869243006	1.51920135744915	2491.65486887105	3071.20844980553	3.15095710013721
22.0457765384288	15.6243593687121	1.95184747376121	1337.4703002675	2824.39407119839	2.58409596483088
26.7498479480107	15.8654659511936	1.50350944858912	2662.02324892409	2713.29538350996	2.40342259716523
17.9595615829917	13.4822711805356	2.21355338494951	1376.4970913349	2455.94692944363	2.53032155944203
34.81251186645	13.0594061301076	2.49681408840812	1794.20194958245	1856.88229376146	2.58515287585867
21.8381519177672	12.2678425158042	1.67839908089827	1526.30978151157	2310.67362185539	2.98996464910683
33.3932007828861	13.3840355038425	3.29188106589252	2725.16941378656	2129.30032320429	3.00844345904865
19.2733791890942	12.6655144896078	1.65702222200278	1570.94235636943	2428.04549053759	2.54350128860958
21.361229581036	22.3126983572654	1.58583571381137	2808.27404327026	7526.29867808418	2.22743257534961
53.1613032340295	13.7009190485358	3.77329120415819	2303.60181218759	2450.23048442728	2.92925669566
20.8326522113648	15.1312561342156	1.55090410577725	2103.45829482493	5293.34797766924	3.44944435737218
16.827760076652	10.2309397655727	2.21238684198164	1175.44934562244	1851.17604532183	2.89931057248765
14.4118999202951	18.9420887870934	1.25097081147232	2100.85260620258	5169.43254907889	2.91421700141234
17.0603285361242	14.7977789944864	1.59727265105633	2060.67619125011	3408.08984936465	2.70416538134541
17.7104218690859	13.2257184264906	1.55506217670087	1824.02149973396	3592.71147206912	2.95370981515493
30.8636687041282	20.7848099821562	2.04695498234537	2266.33242004895	4212.90418199744	2.39063738670576
17.9918607305895	14.3889410003818	1.23320489443225	1811.11528386257	3154.5260259841	2.7133047001586
26.1651625071986	14.7405837615387	2.41865644700301	1890.19843521736	2972.55456855636	2.79640795619154
17.5834797686902	12.7767784532343	1.36303233033652	1325.86347022515	2012.08928390824	3.58900083969642
30.0032216958339	16.3706133982742	1.83528593147356	2215.1495484322	3243.95494953732	2.26905590478632
26.5352861336894	16.0961440642442	1.88931594835599	2152.66972615434	2404.25939029825	2.22661808797877
22.2952199859488	14.9762513140534	1.38987607865427	2308.05234931328	2865.52408667283	3.02520120187342
43.5233522128	12.4441070993212	3.04932323673592	3091.40214413234	2179.8470383443	3.50822523821347
16.4640924539924	11.3287230574499	1.72640817558316	1202.34120119931	1965.12873189933	2.81049484755391
14.5161878076853	11.8808977818675	1.63691506363621	1601.48468999017	2401.41545568705	2.97487541688625
17.273202846247	12.5018181884545	1.33842507321029	1185.97590854549	2092.02001912965	2.33408874044207
19.3529290952445	12.5198637543487	1.47538299667344	1379.19716057561	1658.81797081088	2.7132289309765
34.9490914494319	11.9712962097487	2.67247382569077	1204.63311614438	1937.63199156522	2.53999138990277
35.0615883795324	15.8208930817548	2.51799044622048	2541.2047346152	3276.37749560079	2.48629940703813
26.3192166739704	18.6654566800737	1.4187766474288	2988.25558778259	4597.51242915054	2.52214736536993
