node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
141,1,0.1880386648,112.682391540505,27.5812998975123,141.565647485164,39.6119759712034,0.1880386648,0,2021.34620791047,2021.53424657527,SC1_LC556375.1,Rhinolophus cornutus,main,main
141,142,0.03386386026,112.682391540505,27.5812998975123,106.176204326861,25.3531969111012,0.03386386026,0,2021.34620791047,2021.38007177073,NA,NA,main,main
142,143,0.04134855467,106.176204326861,25.3531969111012,106.94189703188,24.6120085338487,0.07521241493,0.03386386026,2021.38007177073,2021.4214203254,NA,NA,main,main
142,159,0.07268361646,106.176204326861,25.3531969111012,103.978555434752,26.0365737431762,0.10654747672,0.03386386026,2021.38007177073,2021.45275538719,NA,NA,main,main
143,148,0.05646794837,106.94189703188,24.6120085338487,106.572195177921,24.4185894118961,0.1316803633,0.07521241493,2021.4214203254,2021.47788827377,NA,NA,main,main
159,161,0.02733480282,103.978555434752,26.0365737431762,104.34576746795,26.3804522707958,0.13388227954,0.10654747672,2021.45275538719,2021.48009019001,NA,NA,main,main
161,229,0.008656888345,104.34576746795,26.3804522707958,105.482269769875,27.1099315179481,0.142539167885,0.13388227954,2021.48009019001,2021.48874707835,NA,NA,main,main
161,162,0.01091313824,104.34576746795,26.3804522707958,104.381179962604,26.4157510747564,0.14479541778,0.13388227954,2021.48009019001,2021.49100332825,NA,NA,main,main
148,149,0.01952456765,106.572195177921,24.4185894118961,102.852177120663,22.0586686452852,0.15120493095,0.1316803633,2021.47788827377,2021.49741284142,NA,NA,main,main
162,163,0.006526763747,104.381179962604,26.4157510747564,105.384236791481,26.8179024594433,0.151322181527,0.14479541778,2021.49100332825,2021.497530092,NA,NA,main,main
163,164,0.001848615716,105.384236791481,26.8179024594433,104.699189942138,26.1471942531269,0.153170797243,0.151322181527,2021.497530092,2021.49937870771,NA,NA,main,main
164,206,0.004316789716,104.699189942138,26.1471942531269,111.105847893004,28.7256522927877,0.157487586959,0.153170797243,2021.49937870771,2021.50369549743,NA,NA,main,main
148,154,0.02626969642,106.572195177921,24.4185894118961,109.06080876017,26.0550061108494,0.15795005972,0.1316803633,2021.47788827377,2021.50415797019,NA,NA,main,main
154,155,0.001167831537,109.06080876017,26.0550061108494,110.459154893292,26.6788318840219,0.159117891257,0.15795005972,2021.50415797019,2021.50532580173,NA,NA,main,main
155,156,0.004398642242,110.459154893292,26.6788318840219,111.49477872252,27.1343651103992,0.163516533499,0.159117891257,2021.50532580173,2021.50972444397,NA,NA,main,main
159,160,0.05807467584,103.978555434752,26.0365737431762,100.041782231799,25.2986234163088,0.16462215256,0.10654747672,2021.45275538719,2021.51083006303,NA,NA,main,main
163,213,0.01336754208,105.384236791481,26.8179024594433,102.056396508471,25.2664252779427,0.164689723607,0.151322181527,2021.497530092,2021.51089763408,NA,NA,main,main
149,150,0.01390672075,102.852177120663,22.0586686452852,101.684332480001,21.6096317706644,0.1651116517,0.15120493095,2021.49741284142,2021.51131956217,NA,NA,main,main
162,216,0.02040128745,104.381179962604,26.4157510747564,111.745895230346,31.6797564739162,0.16519670523,0.14479541778,2021.49100332825,2021.5114046157,NA,NA,main,main
206,208,0.009222108368,111.105847893004,28.7256522927877,111.346896113696,29.0455803028931,0.166709695327,0.157487586959,2021.50369549743,2021.5129176058,NA,NA,main,main
164,165,0.01406625224,104.699189942138,26.1471942531269,103.17676461876,25.1128310034063,0.167237049483,0.153170797243,2021.49937870771,2021.51344495995,NA,NA,main,main
229,230,0.02510108306,105.482269769875,27.1099315179481,113.575726070755,23.7769274647011,0.167640250945,0.142539167885,2021.48874707835,2021.51384816141,NA,NA,main,main
213,214,0.003732607429,102.056396508471,25.2664252779427,102.43077689727,25.1426032396491,0.168422331036,0.164689723607,2021.51089763408,2021.51463024151,NA,NA,main,main
150,151,0.003848755391,101.684332480001,21.6096317706644,101.590737709493,21.5490095359832,0.168960407091,0.1651116517,2021.51131956217,2021.51516831756,NA,NA,main,main
230,241,0.002947583157,113.575726070755,23.7769274647011,113.681923224785,24.0514912305684,0.170587834102,0.167640250945,2021.51384816141,2021.51679574457,NA,NA,main,main
165,167,0.003431460477,103.17676461876,25.1128310034063,102.955309865476,25.0382249185886,0.17066850996,0.167237049483,2021.51344495995,2021.51687642043,NA,NA,main,main
216,217,0.005635925484,111.745895230346,31.6797564739162,113.172115236169,34.3872391673058,0.170832630714,0.16519670523,2021.5114046157,2021.51704054118,NA,NA,main,main
241,242,0.001492113815,113.681923224785,24.0514912305684,114.371798813598,24.6173625346702,0.172079947917,0.170587834102,2021.51679574457,2021.51828785839,NA,NA,main,main
229,279,0.02988255083,105.482269769875,27.1099315179481,105.885056037339,30.6261007210552,0.172421718715,0.142539167885,2021.48874707835,2021.51862962918,NA,NA,main,main
241,263,0.003084271951,113.681923224785,24.0514912305684,113.217597565891,23.7025538761562,0.173672106053,0.170587834102,2021.51679574457,2021.51988001652,NA,NA,main,main
167,168,0.003179048558,102.955309865476,25.0382249185886,102.911255066411,25.0060178017633,0.173847558518,0.17066850996,2021.51687642043,2021.52005546899,NA,NA,main,main
242,243,0.001793210697,114.371798813598,24.6173625346702,116.094565710521,27.9270818325548,0.173873158614,0.172079947917,2021.51828785839,2021.52008106908,NA,NA,main,main
243,248,0.0003487715841,116.094565710521,27.9270818325548,116.455175305696,28.203198782962,0.1742219301981,0.173873158614,2021.52008106908,2021.52042984067,NA,NA,main,main
208,209,0.007674391487,111.346896113696,29.0455803028931,112.444083866561,28.2482793888697,0.174384086814,0.166709695327,2021.5129176058,2021.52059199728,NA,NA,main,main
168,169,0.001083240718,102.911255066411,25.0060178017633,102.944246635516,24.9849204575495,0.174930799236,0.173847558518,2021.52005546899,2021.52113870971,NA,NA,main,main
263,264,0.001547696108,113.217597565891,23.7025538761562,113.318174891714,23.8291852571433,0.175219802161,0.173672106053,2021.51988001652,2021.52142771263,NA,NA,main,main
242,257,0.00329072111,114.371798813598,24.6173625346702,114.077107684834,23.8283958827311,0.175370669027,0.172079947917,2021.51828785839,2021.5215785795,NA,NA,main,main
167,199,0.004892820129,102.955309865476,25.0382249185886,102.94638095534,24.9210565218091,0.175561330089,0.17066850996,2021.51687642043,2021.52176924056,NA,NA,main,main
165,166,0.01018386201,103.17676461876,25.1128310034063,102.995997894054,24.91564702011,0.177420911493,0.167237049483,2021.51344495995,2021.52362882196,NA,NA,main,main
168,183,0.003763872927,102.911255066411,25.0060178017633,102.969484950371,25.0344661698106,0.177611431445,0.173847558518,2021.52005546899,2021.52381934191,NA,NA,main,main
243,244,0.004078565334,116.094565710521,27.9270818325548,115.521997203096,28.7428641309663,0.177951723948,0.173873158614,2021.52008106908,2021.52415963442,NA,NA,main,main
206,207,0.02050654259,111.105847893004,28.7256522927877,111.422272317518,28.6582354915761,0.177994129549,0.157487586959,2021.50369549743,2021.52420204002,NA,NA,main,main
248,249,0.003854258094,116.455175305696,28.203198782962,116.906836983221,28.3811754236682,0.1780761882921,0.1742219301981,2021.52042984067,2021.52428409876,NA,NA,main,main
151,152,0.009350254648,101.590737709493,21.5490095359832,101.622953979791,21.413369380073,0.178310661739,0.168960407091,2021.51516831756,2021.52451857221,NA,NA,main,main
217,218,0.007793307671,113.172115236169,34.3872391673058,125.119054916376,41.0399731566751,0.178625938385,0.170832630714,2021.51704054118,2021.52483384885,NA,NA,main,main
208,211,0.01203139953,111.346896113696,29.0455803028931,111.263433017337,30.4091472662152,0.178741094857,0.166709695327,2021.5129176058,2021.52494900533,NA,NA,main,main
244,245,0.0007902007303,115.521997203096,28.7428641309663,115.573814585861,27.4064373615455,0.1787419246783,0.177951723948,2021.52415963442,2021.52494983515,NA,NA,main,main
249,250,0.0007682986021,116.906836983221,28.3811754236682,116.865640115054,28.3476982057122,0.1788444868942,0.1780761882921,2021.52428409876,2021.52505239736,NA,NA,main,main
264,265,0.003878021284,113.318174891714,23.8291852571433,113.551815833616,23.6748241419123,0.179097823445,0.175219802161,2021.52142771263,2021.52530573391,NA,NA,main,main
265,266,0.0005999660733,113.551815833616,23.6748241419123,113.102260343171,23.7908679388433,0.1796977895183,0.179097823445,2021.52530573391,2021.52590569999,NA,NA,main,main
183,184,0.002111343584,102.969484950371,25.0344661698106,103.438918559583,24.9708372053027,0.179722775029,0.177611431445,2021.52381934191,2021.5259306855,NA,NA,main,main
169,180,0.004988457557,102.944246635516,24.9849204575495,105.123745772592,25.5238753256037,0.179919256793,0.174930799236,2021.52113870971,2021.52612716726,NA,NA,main,main
217,227,0.009189483343,113.172115236169,34.3872391673058,112.850423444347,35.3261886651973,0.180022114057,0.170832630714,2021.51704054118,2021.52623002453,NA,NA,main,main
249,253,0.002066774478,116.906836983221,28.3811754236682,116.240760149939,28.7667682440177,0.1801429627701,0.1780761882921,2021.52428409876,2021.52635087324,NA,NA,main,main
253,255,0.0001715312417,116.240760149939,28.7667682440177,116.290423630345,29.2816269929698,0.1803144940118,0.1801429627701,2021.52635087324,2021.52652240448,NA,NA,main,main
199,200,0.005089016865,102.94638095534,24.9210565218091,102.849589561465,24.9118863069311,0.180650346954,0.175561330089,2021.52176924056,2021.52685825742,NA,NA,main,main
266,273,0.001256005001,113.102260343171,23.7908679388433,113.344213648916,23.7484581891276,0.1809537945193,0.1796977895183,2021.52590569999,2021.52716170499,NA,NA,main,main
183,186,0.003375173408,102.969484950371,25.0344661698106,102.855010906565,25.0501225381568,0.180986604853,0.177611431445,2021.52381934191,2021.52719451532,NA,NA,main,main
265,276,0.0019339033,113.551815833616,23.6748241419123,113.085510940255,23.5714658442907,0.181031726745,0.179097823445,2021.52530573391,2021.52723963721,NA,NA,main,main
245,246,0.002356040698,115.573814585861,27.4064373615455,115.625722590305,27.3248750511149,0.1810979653763,0.1787419246783,2021.52494983515,2021.52730587585,NA,NA,main,main
218,219,0.002693001592,125.119054916376,41.0399731566751,125.475761834825,41.2323497609179,0.181318939977,0.178625938385,2021.52483384885,2021.52752685045,NA,NA,main,main
186,187,0.0003622032871,102.855010906565,25.0501225381568,103.174139531724,25.1070994550553,0.1813488081401,0.180986604853,2021.52719451532,2021.52755671861,NA,NA,main,main
255,256,0.00119249029,116.290423630345,29.2816269929698,115.936324522243,29.14010309409,0.1815069843018,0.1803144940118,2021.52652240448,2021.52771489477,NA,NA,main,main
