3868.8873653050423	2921.822988111972	
3083.922564159278	2401.8404422963827	
2225.3770961602822	1948.8266751543954	
3575.7995028399055	1676.7246440043077	
4681.237486842876	4012.7944651463736	
2395.0445061907517	2403.8742425017117	
2629.1711722064615	2671.9761191884636	
2464.5220401276683	2797.6443412411745	
2476.687733927547	1806.347350929917	
3961.972361594918	1513.6983537028743	
3595.3722649191086	1451.4269798624666	
2936.7663551328947	1782.5919065339258	
3618.1908069405295	2350.6085060162004	
3913.9725682032567	1937.18156707441	
4343.585540938717	2533.6868020455904	
4925.141186483127	3695.4003164977175	
2328.763669707175	1954.2463273451035	
2972.8201026616493	1925.7705472503462	
3201.3935035037057	1836.2073344882408	
3689.6399423147996	3553.544038091923	
3942.2669984117465	2953.768627778903	
2341.439118636293	1313.2350290623665	
2283.5712976358263	2500.8066967948234	
2827.1618545419387	1688.3464278571284	
3127.658559175959	2986.615246089711	
2597.8755348849463	2366.902470258378	
2937.778508136067	2776.3776529374486	
3796.6133064298883	3867.6219209629803	
1709.5391259412092	1509.6572560052214	
2335.031328494736	2452.3967251910394	
3298.5763839336905	2154.6783788304724	
2325.4361025480403	1972.40618675536	
3570.4827631689104	3813.3449619708704	
2405.775853254888	2347.7823619690616	
3140.759601197732	1445.406455088107	
3767.0829360383495	3468.268873699358	
3812.6073408433576	3915.2516269124694	
2913.168976245869	1132.8813587670572	
2949.0011530787397	1631.0312112149074	
3374.4629450059933	4023.804267400506	
3259.8467659130097	2841.6265725877224	
2676.0256306479073	2174.053869263915	
3190.296605714366	2823.1299547985595	
3262.592671238454	2206.307085113543	
3901.908126987659	3343.0669449338134	
3456.321798863276	1796.9965081322284	
2558.2490888116267	1597.6333220350793	
2902.6330008537157	2130.627768202223	
3574.585514197428	3049.0903494730856	
3686.8091026588004	2194.745155447629	
4135.655548033706	2493.716388898734	
3708.895119219551	3724.016719046786	
3138.275120922403	1901.8403271357026	
3553.270813268177	3131.876812314272	
4370.515397356155	1886.481372382953	
4329.295055950712	2471.503974087393	
2895.157698209078	2297.9050320954616	
3095.600689698915	3150.81131762973	
2519.1902143879015	1494.7454591884523	
3785.46175199077	2380.384780734319	
2295.2190594618173	1465.5184419745465	
3054.680914860414	2350.5396739313596	
2591.66770728351	2854.863701262412	
4289.355776618842	4647.306066411126	
3821.7229881253556	1615.712508809948	
2709.788062603361	1299.3976900695234	
5431.2206439716365	3973.8754309422297	
3232.2750750122937	1544.6931600293162	
3332.2006927650837	2127.404172804397	
2762.8949779722047	2949.903216623678	
3316.1493160298555	2022.6694562504947	
3534.991530172046	1921.1946661098475	
2434.8466367643755	2003.3291733178949	
3481.9641710855585	2555.66469143951	
2575.42366604941	1971.5317328877668	
4997.173441791256	3868.3801472366617	
3088.3910618702894	2702.698459694271	
2678.5226813443437	1915.623848602316	
3729.6952472767366	2270.6771927054856	
3835.330797318796	3998.13418499726	
4565.621513432447	2568.8488531467974	
3298.1002426218506	2377.3986756344652	
5210.557696055678	9767.36085888955	
3967.4350336977423	1663.2356418165293	
2463.3370332116956	1531.511768302912	
2319.125178433028	2405.367608561777	
2431.3338812975326	2078.4549221561465	
1898.9021350533526	1685.134626996067	
2146.904954686142	1736.0258342844154	
4640.308960467556	3380.044909558208	
2834.606427496879	2059.271908025973	
2352.1378966724533	1692.6221540120598	
2842.140010551429	1482.3101604199285	
4826.7636359747385	1660.7945673323113	
4306.643876010682	2692.713050834387	
3073.8333328023923	2662.5251974682037	
2804.2760605229846	1816.6197893876508	
4402.3808682734525	1510.7472151737454	
4586.838514868666	4466.806457414323	
2988.968442743192	3043.9703396750965	
4198.01911399416	2461.0184525912073	
