time	95%HPD_lower_value	95%HPD_higher_value
1997.41761401638	9.2772937435537	239.058527046045
1997.61087920215	23.1071092324071	222.424730180387
1997.80414438791	23.0590531315465	261.808121371806
1997.99740957368	31.5714716113568	223.936570438994
1998.19067475944	42.7713729867672	179.403543761997
1998.38393994521	42.2660391681327	109.165587846163
1998.57720513097	40.967015619567	100.555684382664
1998.77047031674	34.6586279526023	108.632824421839
1998.9637355025	41.1289748598313	236.401691722736
1999.15700068827	70.215991571001	227.130083214621
1999.35026587403	67.5406012524293	201.345989530447
1999.5435310598	83.6316813879486	202.57184580293
1999.73679624556	96.2379149562457	243.238833674923
1999.93006143133	95.0475709897223	282.866191405449
2000.12332661709	102.261977023709	276.647770421599
2000.31659180286	167.560497929057	416.952995081993
2000.50985698862	264.69217722822	488.632089601874
2000.70312217439	346.164325982347	485.362160865209
2000.89638736015	337.263895553223	432.672544884314
2001.08965254592	319.682422764219	404.162012866052
2001.28291773168	303.896651525211	388.688890440622
2001.47618291745	287.246393511958	393.160157491592
2001.66944810321	336.896867249782	454.422221679016
2001.86271328898	310.667119457436	446.300401225197
2002.05597847474	274.533963568244	401.820180819662
2002.24924366051	234.051559599694	314.425642747006
2002.44250884627	204.301018942874	302.74677716555
2002.63577403204	245.31121305192	340.227269889029
2002.8290392178	230.248778103029	327.122450445657
2003.02230440357	205.550208498064	299.343671593918
2003.21556958933	198.566485979707	264.693161796297
2003.4088347751	188.722328739795	276.464634116708
2003.60209996086	183.608138983545	250.005935454023
2003.79536514663	171.449434520338	227.415219779543
2003.98863033239	143.385109459755	195.13608490834
2004.18189551816	108.597584429074	160.538629693716
2004.37516070392	95.2293265119414	151.445850323361
2004.56842588969	105.864235079758	163.604088931586
2004.76169107545	102.513405713193	160.467070961487
2004.95495626122	98.9349067348129	146.838944430839
2005.14822144698	105.138571726653	150.087778268163
2005.34148663275	93.1499483244604	137.079279119869
2005.53475181851	103.109019647267	156.54950711261
2005.72801700428	105.894536641681	167.339028584
2005.92128219004	109.133154769781	206.654096601559
2006.11454737581	107.673601605609	233.51041337016
2006.30781256157	110.115912514094	208.743387801578
2006.50107774734	173.423528140798	267.641295672775
2006.6943429331	195.436662318077	305.906588258233
2006.88760811887	180.708845618646	337.258235032353
2007.08087330463	193.630777195241	323.362774398772
2007.2741384904	149.023496486392	251.831815005826
2007.46740367616	139.155174541089	237.666607748985
2007.66066886193	143.036991727253	228.950990854154
2007.85393404769	138.536713016499	233.724241043113
2008.04719923346	125.763439263325	233.323853801898
2008.24046441922	73.6871945329992	175.171285577382
2008.43372960499	63.6783080968728	193.45068603142
2008.62699479075	114.635475012651	262.657737068962
2008.82025997652	119.477358175892	247.754303722085
2009.01352516228	108.090462894981	254.757795647493
2009.20679034805	108.068542667784	188.94576894779
2009.40005553381	93.692211461549	181.409170901423
2009.59332071958	97.7422893673771	186.081515493133
2009.78658590534	105.31233162134	190.97956249457
2009.97985109111	122.114460711547	213.577784759403
2010.17311627687	99.5136022012227	194.711147340998
2010.36638146264	81.8586061759537	199.390729538412
2010.5596466484	83.3730490000503	161.655587534997
2010.75291183417	74.1908869252582	138.581988423845
2010.94617701993	74.0636811681723	132.798684837095
2011.1394422057	62.8510870089481	116.488420490405
2011.33270739146	60.6969215635013	110.284980324528
2011.52597257723	55.7587920033529	121.035027814457
2011.71923776299	57.5989381012229	121.916381694413
2011.91250294876	73.1579360055597	136.139425271837
2012.10576813452	151.430201915863	202.683363143125
2012.29903332029	127.147858775142	169.167904279674
2012.49229850605	128.244952983757	170.567256064377
2012.68556369182	125.21187579859	172.554240416641
2012.87882887758	110.698646805969	173.594311221603
2013.07209406335	25.900064769591	64.1561566673458
2013.26535924911	44.9315302127373	64.2357468731679
2013.45862443488	45.3640704811211	65.9398660629165
2013.65188962064	45.7279211085857	66.7613730128766
2013.84515480641	46.2583586108133	68.4400894956575
2014.03841999217	54.552137527418	82.1739994257625
2014.23168517794	37.5722776914407	67.0746877414255
2014.4249503637	37.0658896349559	68.5590431439997
2014.61821554947	36.056744765081	69.9512849805799
2014.81148073523	33.0971152356078	70.2644541781096
2015.004745921	141.506510016278	271.014379825243
2015.19801110676	77.0742440935909	137.055027049127
2015.39127629253	72.2454748372235	143.407928398606
2015.58454147829	66.2894333560896	153.578914563457
2015.77780666406	53.6576142829588	175.472369124744
2015.97107184982	20.058080995868	246.368324845878
2016.16433703559	225.395839613357	292.728755684043
2016.35760222135	226.353856373767	295.44338653253
2016.55086740712	226.363594773852	295.4641889692
