time	95%HPD_lower_value	95%HPD_higher_value
1997.41761401638	9.2772937435537	240.913338619648
1997.61087920215	23.1071092324071	1770.63877550677
1997.80414438791	23.0590531315465	1410.51334978207
1997.99740957368	70.0374325050948	2695.00842473801
1998.19067475944	80.4152344547333	1886.13305128799
1998.38393994521	74.7068288061844	1599.45391081625
1998.57720513097	77.2699658996038	1490.33711037678
1998.77047031674	68.9968163921128	1457.22031603925
1998.9637355025	59.0129036203958	689.793204754093
1999.15700068827	63.7077962733799	659.25227887151
1999.35026587403	76.6076227960981	505.480371945209
1999.5435310598	112.324108607556	600.984809753026
1999.73679624556	122.491483317535	1522.32695098663
1999.93006143133	125.059409275371	4487.0499611129
2000.12332661709	133.767938672192	3398.46152285735
2000.31659180286	349.191598242341	7087.3218309837
2000.50985698862	542.809616779351	7386.95239168456
2000.70312217439	727.085800681891	8663.85435659245
2000.89638736015	717.633097955319	8580.4980165031
2001.08965254592	723.316058726572	8552.29196159108
2001.28291773168	632.59693736781	8813.06763556402
2001.47618291745	488.053888622414	6633.44358970886
2001.66944810321	446.067368068201	3916.14862523119
2001.86271328898	391.107489289446	4409.35528102389
2002.05597847474	400.073237816309	4540.4771130891
2002.24924366051	415.823206796414	3866.72021159708
2002.44250884627	362.67671757878	2580.92003828051
2002.63577403204	266.91466390362	2550.23338183871
2002.8290392178	270.602305295315	2539.63186353822
2003.02230440357	266.001708433346	2578.43676577815
2003.21556958933	269.911650744399	2697.57512247525
2003.4088347751	249.16646708323	901.676971915169
2003.60209996086	200.740180703541	886.978308135903
2003.79536514663	199.973568197668	867.379151774795
2003.98863033239	191.9745884597	838.119302254183
2004.18189551816	145.134661205422	899.091959514256
2004.37516070392	128.299132872566	381.557702178617
2004.56842588969	104.116828945499	339.594211334232
2004.76169107545	108.989556329175	468.896635235794
2004.95495626122	111.149319951716	506.608650222797
2005.14822144698	115.833660897289	533.570649402661
2005.34148663275	123.405147320115	554.361992082284
2005.53475181851	120.414698087784	571.96909946666
2005.72801700428	121.590182505706	496.339315645919
2005.92128219004	124.450281353959	467.991193448068
2006.11454737581	148.856798708519	537.159772793616
2006.30781256157	177.106577663356	645.356665207461
2006.50107774734	205.354546981824	4372.64219209199
2006.6943429331	210.360978609975	5381.42272695667
2006.88760811887	228.639497795765	3978.72593891688
2007.08087330463	244.657389266502	3296.93782713826
2007.2741384904	232.136511568713	3746.11767640702
2007.46740367616	219.563061582704	3082.80861083706
2007.66066886193	185.380311764274	551.6460116959
2007.85393404769	165.872746213794	486.529757804367
2008.04719923346	164.367985419818	532.135968646287
2008.24046441922	95.5198867682204	368.176441401296
2008.43372960499	70.1754060716904	336.703713386796
2008.62699479075	92.794418546625	258.559469830084
2008.82025997652	95.484223990055	759.969987863403
2009.01352516228	105.610049092275	762.574545382764
2009.20679034805	121.638282934245	769.198756489127
2009.40005553381	126.395002261166	984.28053961742
2009.59332071958	121.018531325546	1074.00504785381
2009.78658590534	121.507657278948	1068.52978220081
2009.97985109111	128.879515259631	749.538878280873
2010.17311627687	111.790303467179	833.867479651963
2010.36638146264	112.685279005148	725.589876850529
2010.5596466484	101.651884633867	617.113709341949
2010.75291183417	110.554964482471	600.824110153733
2010.94617701993	100.795107944799	638.508181483928
2011.1394422057	94.1093523928706	662.595783224424
2011.33270739146	82.4327184536155	572.295481356399
2011.52597257723	82.1783681863075	521.182622187117
2011.71923776299	70.2196703184695	426.433869026292
2011.91250294876	80.73575539997	249.339282955983
2012.10576813452	129.134262355426	355.912707490027
2012.29903332029	136.696666670949	319.125747561518
2012.49229850605	138.313012426972	342.072401035006
2012.68556369182	140.211451053078	360.398208485537
2012.87882887758	140.372552590265	363.083426657927
2013.07209406335	78.8158662757148	407.356004558061
2013.26535924911	43.7115118152029	61.8345069227554
2013.45862443488	44.0629312649267	63.2417712869766
2013.65188962064	44.0630979941976	63.2357509689149
2013.84515480641	44.0631915730898	63.2295618372805
2014.03841999217	53.0033314993631	70.7120062900467
2014.23168517794	36.9830655901171	63.823261619096
2014.4249503637	41.007914522021	69.4346169790328
2014.61821554947	41.0132057411176	70.5903913062484
2014.81148073523	41.0184784864533	73.2949785562698
2015.004745921	86.2665401934112	195.996569424292
2015.19801110676	82.4750339748582	274.469839744943
2015.39127629253	87.2136621396086	334.012249291261
2015.58454147829	87.3135170145127	334.004104103601
2015.77780666406	87.3083494622829	333.995518064584
2015.97107184982	20.5850292671068	314.252260830337
2016.16433703559	91.4008446773027	285.88791024191
2016.35760222135	226.353856373767	295.44338653253
2016.55086740712	226.363594773852	295.4641889692
