time	95%HPD_lower_value	95%HPD_higher_value
1959.04570727275	11.6216589251439	55.9888193963839
1959.66899678457	10.4549056807437	10.4549056807437
1960.29228629638	NA	NA
1960.9155758082	NA	NA
1961.53886532002	NA	NA
1962.16215483184	35.9055050231679	35.9055050231679
1962.78544434366	NA	NA
1963.40873385547	68.93962351717	68.93962351717
1964.03202336729	38.2019563835855	68.1231711260873
1964.65531287911	18.3021785417392	18.3021785417392
1965.27860239093	14.8061521977425	14.8061521977425
1965.90189190275	NA	NA
1966.52518141456	NA	NA
1967.14847092638	NA	NA
1967.7717604382	NA	NA
1968.39504995002	28.669756766447	28.669756766447
1969.01833946184	NA	NA
1969.64162897365	NA	NA
1970.26491848547	44.2431229482419	54.738727859287
1970.88820799729	30.4122600346024	30.4122600346024
1971.51149750911	30.4064127998702	30.4064127998702
1972.13478702092	14.7557243807194	22.1744230925416
1972.75807653274	20.3395134440453	77.1269194725898
1973.38136604456	20.0223116407591	56.7403893952505
1974.00465555638	21.14035372988	53.2932927272452
1974.6279450682	15.6340171696511	56.1157845056649
1975.25123458001	15.9763861008347	61.9602763528384
1975.87452409183	28.5704665160962	78.6359664213577
1976.49781360365	18.7996116497083	78.8260907549082
1977.12110311547	16.7710339075832	59.0318096324568
1977.74439262729	16.9988606929929	59.0489234427383
1978.3676821391	22.663580370933	55.2387802267357
1978.99097165092	28.123911626353	90.6435394750291
1979.61426116274	27.9367863126051	91.6413495917025
1980.23755067456	22.6737088739737	86.5709532230647
1980.86084018638	43.396749382071	61.9137499545722
1981.48412969819	31.3871145441881	85.9551775586984
1982.10741921001	30.7337602631946	76.7931811201494
1982.73070872183	27.5961759347265	98.1372240219197
1983.35399823365	33.202192344972	95.9854639761023
1983.97728774546	21.0704479208508	186.285851959662
1984.60057725728	17.8414593439503	224.228749607806
1985.2238667691	23.184883851485	250.527658099627
1985.84715628092	30.3980323784778	232.369791941198
1986.47044579274	29.1668306905768	291.175080928415
1987.09373530455	30.7464422609775	163.160189631064
1987.71702481637	23.2017345555987	230.941407209478
1988.34031432819	19.372304194355	266.091881518402
1988.96360384001	21.0182327794661	200.141924846129
1989.58689335183	29.9753045577881	271.913404765393
1990.21018286364	21.4967886727429	249.303276826589
1990.83347237546	19.5218261303461	259.330978891061
1991.45676188728	30.1401967517398	324.303241477444
1992.0800513991	35.8372132222343	440.912852303238
1992.70334091092	35.0157848666451	370.61398511859
1993.32663042273	34.3845105473747	292.762404391384
1993.94991993455	32.0331191418732	379.303460958285
1994.57320944637	30.4297117565735	419.140813035358
1995.19649895819	36.1668777613107	387.367648653285
1995.81978847	36.8456039664858	423.076745858779
1996.44307798182	34.2314662341632	384.352004242489
1997.06636749364	31.2959500895886	389.062071962642
1997.68965700546	37.9895047179824	453.500257675835
1998.31294651728	39.2892749975569	451.379159367178
1998.93623602909	44.7400685977834	467.286125279726
1999.55952554091	44.8600521927569	528.239577576457
2000.18281505273	42.2885718558378	449.452815309343
2000.80610456455	42.5146336611431	478.591030616989
2001.42939407637	55.254951414014	520.221332299497
2002.05268358818	50.7424397479248	462.120853041063
2002.6759731	42.4885013460103	519.045856778714
2003.29926261182	49.5209450404621	638.704016590091
2003.92255212364	51.7622082084375	536.186115150422
2004.54584163546	67.2757145051562	440.273945241345
2005.16913114727	81.7134501199889	349.849053860948
2005.79242065909	70.621018017829	331.199342944658
2006.41571017091	84.5175222979966	378.517439871539
2007.03899968273	67.7628089715261	380.679102951963
2007.66228919455	83.4082814103744	417.524302258515
2008.28557870636	144.587564106648	515.773612699245
2008.90886821818	105.406793826012	501.134976678237
2009.53215773	57.6885962460305	310.315153538919
2010.15544724182	66.1171686842488	282.160665798896
2010.77873675363	77.8335822251585	300.058270469426
2011.40202626545	70.2749008036542	323.201466306566
2012.02531577727	75.0584868670694	293.671214650186
2012.64860528909	81.8235451192574	274.814419677278
2013.27189480091	89.4013449004875	325.728192736947
2013.89518431272	101.879828036005	312.999705672375
2014.51847382454	104.090397248649	316.554886390601
2015.14176333636	123.886692682603	306.238542477038
2015.76505284818	134.904163931208	316.537778829977
2016.38834236	143.290004384487	334.491447816821
2017.01163187181	160.11368845566	376.709175432372
2017.63492138363	161.326405839603	383.765381250133
2018.25821089545	141.195720464277	337.528427799745
2018.88150040727	133.413319305087	313.759929977488
2019.50478991909	134.271799326647	307.982516260182
2020.1280794309	156.275957437656	383.581678443153
2020.75136894272	142.765788306935	389.314970690641
