2551.008913782883	2841.6326733709216	
4990.748440293276	4701.229507717636	
3249.662960980038	1523.838025499938	
3440.748318805601	3570.289118569218	
2809.8069443053687	2883.356011545152	
4368.989511486391	6557.553470131264	
2400.1876094085887	2796.970312773183	
3747.2286776835813	3516.4151223850604	
2752.902186669224	3797.6231745210566	
2580.1858624079446	2997.0623976022	
2756.9732579036786	2377.0801161386403	
2415.8434162343265	2809.0654962097756	
3120.7330153359026	3443.4481138406386	
2921.479467504552	3907.487423031431	
3308.4250283931365	3555.1815459960203	
2498.778886370169	2558.915328606226	
2089.8681192699687	2679.065842039331	
2375.3234451771914	2987.7561256069216	
2983.52093870305	4171.371161327701	
2834.784311285938	3885.065811324178	
4518.913587402069	6781.417387989554	
2367.6296847496324	2534.281356308712	
2705.6462611359825	3442.769660168418	
3051.991445903459	3102.649840239923	
2859.763533401496	2918.7948957374674	
2495.4231497615247	2765.201608720472	
2300.947379481374	1827.2439356314937	
4290.916871173938	6581.950146158709	
2991.069657114638	3811.538879994494	
2537.6213694279763	3425.6914659118424	
3003.326882075034	2949.258317651688	
3355.6874769817978	3772.85064874245	
2877.3922814991306	3338.8353361860754	
1861.056761905995	1754.7435167733995	
2499.2865996166875	2558.911881561096	
3252.6671825791404	2313.064922962972	
1902.5366096443704	1731.6253382549976	
3324.807354412034	4154.092788059964	
4253.666628600289	6588.014778878042	
3267.1819742593198	4279.757504270657	
2827.7213631414834	3384.824665488812	
3135.1912101137905	3203.7525669270353	
2067.7325649793224	2527.5995043866974	
3328.54042952044	3734.166543137785	
6140.533586740008	7774.629112991605	
3746.5592439828492	7195.2398840325595	
6067.447922667494	6869.040749279894	
3064.7727206548075	4212.708733358114	
2083.593411107984	2392.829009351604	
2911.1371470605814	2694.8956102862853	
2482.762824936999	2955.7471502330723	
2659.1820389624872	2984.4332776823708	
3383.6245693376036	4229.278078274392	
2746.55232739215	2801.1824622614563	
3052.600265804356	3709.618274234538	
2992.767707715487	4229.159732374828	
2403.9716420783384	3015.3952347665363	
2528.7249243288243	2833.4197262916846	
4321.537728015486	5989.82611743935	
2978.60597348123	4221.918436225741	
4554.628513464522	6670.835595605242	
3249.1870727953597	3357.2156805355003	
1887.5606688497737	2662.4147941692563	
2328.555157960252	2932.3982576321814	
2842.813335452944	3498.627676503911	
2584.3399594568987	2959.765319263833	
5856.349729907648	5605.299782726979	
1713.4059813367119	2123.0675570048993	
3330.510023245643	4328.6763850822545	
2997.098369180508	4341.129438555301	
2429.7977457846837	2776.7349831807355	
6313.065581143788	10572.893366148208	
4942.688730010843	8626.226363364656	
2786.146593305379	3284.6950853333346	
2525.2269920811104	5949.001606018047	
6076.170353727354	8531.936572413324	
4225.377850348113	5015.6905630469955	
5324.918799701061	4811.24391178987	
3217.6959694215075	6268.067320025112	
3041.642661499656	4859.108569804307	
2629.2914414046472	2729.494008389806	
2785.9641061276993	3298.642508580054	
3637.564832085261	4914.847826563757	
3288.289613909038	5097.007437534663	
3534.7553968291413	2889.9550392941096	
7219.897568852134	8560.733617911825	
2799.6663250387946	3895.1483632818213	
3891.759402777157	3189.175843737186	
4162.92285363712	6636.196693909201	
2354.690129793941	3176.4111545713868	
3517.679102233793	4092.5976466074053	
2802.9628919432334	2472.82683464913	
2900.6106313094515	3166.8806868941047	
3750.7735341087173	6282.786786845679	
5634.440088403054	7480.763350540247	
2004.6026961583977	2144.388097491474	
4318.683104233774	6145.306159435292	
4344.343030440863	7229.875153506191	
2904.5438557517623	3455.765653513674	
4071.185158853881	6313.647765307469	
2664.8494632370234	2963.620906609104	
2497.9171782359067	3719.4680936092846	
3882.773916526404	4398.075888592612	
3280.23889279782	4073.9319185911518	
2098.525584802283	2238.412664034842	
2211.530602661477	2390.9099684285657	
2836.065782000187	3394.1422201181495	
1849.8661087217251	1974.9765089769885	
3076.5736575854903	3588.976039622226	
3325.5165540356693	4028.2250720564466	
2344.767196008736	1946.9070819698406	
2450.466215267399	2045.6845077284609	
2995.828140994101	3265.6154766834156	
1890.353241308828	2784.631957765781	
3037.352568060653	3891.876295344043	
4099.000343384183	4391.666868800422	
2933.7627358770965	4229.356516390926	
3567.539914225005	3258.8485491636934	
4447.789726216402	6269.909436821651	
2392.229413847054	3354.7547153122155	
2532.229607629133	3731.276103842729	
3712.2156958385517	3415.652699592118	
2034.3942447056424	2311.001892666517	
3283.8122239204354	3215.551023483831	
2505.9174995709377	2335.6069675724752	
4098.686808689387	3375.375766690613	
1773.311843381032	2357.4020580871193	
2721.020679677358	3309.2579962075624	
4262.448985096041	4646.322842102631	
4216.103819546039	4079.824660079297	
3839.080380397937	5341.091661192528	
2836.459552499055	3189.9135487783037	
6667.729504659689	8839.474500228485	
7443.291228440488	15979.47152892852	
2527.0803583052925	2971.05399743708	
2208.968079852293	2580.475656774962	
2788.0162864490994	3923.7083460583626	
2822.421012783715	2815.3578781491747	
3118.6441947299504	4676.6594598233405	
2824.4221261545795	3373.665056812627	
2420.5278743659696	3580.1393193839376	
2969.8272513142515	3150.3554658708213	
2689.573650461862	3570.9405155844092	
3049.2976548109286	3724.540447914572	
3630.798135147482	4716.163342587112	
3343.384891600388	3981.628784221299	
2630.688610752672	3500.8966985159786	
2846.459507882986	3393.873364506148	
2402.620306953348	3154.106307486504	
2327.4327354337834	3212.397442572981	
7003.426394295884	11552.601675964534	
2368.6215240727306	2303.816937762179	
3466.303585270507	3583.074355216651	
3021.5783779102253	2707.440798131517	
2451.979354986767	3231.914100601629	
2628.5103196753207	5089.542694485044	
4153.940753138585	4907.833439975578	
3274.3844846859984	3028.5266341777346	
6801.629197933334	5651.6840926377035	
2467.3949537373246	3104.367698928264	
