node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
39,1,0.210885296867488,111.028846872127,24.7918096458549,118.958766720825,28.2711879211535,0.210885296867488,0,2022.63021059354,2022.84109589041,SC2_KF294457.1,main,main
39,40,0.0805165030074478,111.028846872127,24.7918096458549,109.272482310601,25.0909703272596,0.0805165030074478,0,2022.63021059354,2022.71072709655,NA,main,main
40,68,0.0377224613000723,109.272482310601,25.0909703272596,109.642773596842,24.8475245207968,0.11823896430752,0.0805165030074478,2022.71072709655,2022.74844955785,NA,main,main
40,41,0.0423187302766841,109.272482310601,25.0909703272596,108.788390291972,26.7822198681969,0.122835233284132,0.0805165030074478,2022.71072709655,2022.75304582683,NA,main,main
41,42,0.0164180400159402,108.788390291972,26.7822198681969,108.805013074177,26.3159773220644,0.139253273300072,0.122835233284132,2022.75304582683,2022.76946386684,NA,main,main
41,52,0.0265259426697718,108.788390291972,26.7822198681969,109.202726217496,24.624971957411,0.149361175953904,0.122835233284132,2022.75304582683,2022.7795717695,NA,main,main
52,53,0.0145011473126344,109.202726217496,24.624971957411,106.640801131309,18.7632376342096,0.163862323266538,0.149361175953904,2022.7795717695,2022.79407291681,NA,main,main
42,50,0.0348266051953684,108.805013074177,26.3159773220644,103.462976674062,21.823623115946,0.174079878495441,0.139253273300072,2022.76946386684,2022.80429047204,NA,main,main
53,54,0.0106304346174999,106.640801131309,18.7632376342096,107.017729922136,19.0411848192559,0.174492757884038,0.163862323266538,2022.79407291681,2022.80470335143,NA,main,main
53,60,0.0136105403835669,106.640801131309,18.7632376342096,102.094998044564,22.0554074684967,0.177472863650105,0.163862323266538,2022.79407291681,2022.80768345719,NA,main,main
60,61,0.00908312476826268,102.094998044564,22.0554074684967,101.582015396699,21.0601988555381,0.186555988418368,0.177472863650105,2022.80768345719,2022.81676658196,NA,main,main
61,67,0.00236298853977438,101.582015396699,21.0601988555381,101.617335468045,21.0852300912311,0.188918976958142,0.186555988418368,2022.81676658196,2022.8191295705,NA,main,main
42,43,0.0514191116105577,108.805013074177,26.3159773220644,113.235098717091,27.6421813903546,0.19067238491063,0.139253273300072,2022.76946386684,2022.82088297845,NA,main,main
68,69,0.074726693622165,109.642773596842,24.8475245207968,140.877831061878,35.4922566980782,0.192965657929685,0.11823896430752,2022.74844955785,2022.82317625147,NA,main,main
43,44,0.00268796490467096,113.235098717091,27.6421813903546,113.100571943846,27.3933257805248,0.193360349815301,0.19067238491063,2022.82088297845,2022.82357094336,NA,main,main
61,62,0.00832029886193738,101.582015396699,21.0601988555381,101.783371166886,21.1596867226171,0.194876287280305,0.186555988418368,2022.81676658196,2022.82508688082,NA,main,main
69,70,0.00206509857428304,140.877831061878,35.4922566980782,139.764031448439,34.7150793506157,0.195030756503968,0.192965657929685,2022.82317625147,2022.82524135005,NA,main,main
44,46,0.00311254375344085,113.100571943846,27.3933257805248,113.085131193375,27.1623716970148,0.196472893568742,0.193360349815301,2022.82357094336,2022.82668348711,NA,main,main
54,55,0.024900379029166,107.017729922136,19.0411848192559,106.675493280509,15.3465378896608,0.199393136913204,0.174492757884038,2022.80470335143,2022.82960373046,NA,main,main
50,51,0.0262253511387727,103.462976674062,21.823623115946,103.496383033545,21.7900230646768,0.200305229634213,0.174079878495441,2022.80429047204,2022.83051582318,NA,main,main
46,47,0.00424290725428163,113.085131193375,27.1623716970148,113.325413978263,26.8033356761478,0.200715800823023,0.196472893568742,2022.82668348711,2022.83092639437,NA,main,main
62,63,0.0075390663635548,101.783371166886,21.1596867226171,102.503102342876,19.2708496461778,0.20241535364386,0.194876287280305,2022.82508688082,2022.83262594719,NA,main,main
70,71,0.00881540752981897,139.764031448439,34.7150793506157,140.011835790882,36.8285849342834,0.203846164033787,0.195030756503968,2022.82524135005,2022.83405675758,NA,main,main
44,45,0.0107647418897519,113.100571943846,27.3933257805248,121.826856072214,30.0735166023314,0.204125091705053,0.193360349815301,2022.82357094336,2022.83433568525,NA,main,main
63,64,0.00209120722988634,102.503102342876,19.2708496461778,102.391388764091,19.2333423729309,0.204506560873746,0.20241535364386,2022.83262594719,2022.83471715442,NA,main,main
47,49,0.00686854849838792,113.325413978263,26.8033356761478,104.310008356373,25.4611145603198,0.207584349321411,0.200715800823023,2022.83092639437,2022.83779494287,NA,main,main
64,65,0.00422521397060964,102.391388764091,19.2333423729309,102.280727974938,18.95738755097,0.208731774844356,0.204506560873746,2022.83471715442,2022.83894236839,NA,main,main
55,56,0.010571949461192,106.675493280509,15.3465378896608,106.264517238158,13.9241647917739,0.209965086374396,0.199393136913204,2022.82960373046,2022.84017567992,NA,main,main
55,57,0.0106620987366798,106.675493280509,15.3465378896608,106.808843325378,16.9414034904071,0.210055235649884,0.199393136913204,2022.82960373046,2022.84026582919,NA,main,main
65,66,0.00155636417959587,102.280727974938,18.95738755097,102.23451361333,18.694418753042,0.210288139023952,0.208731774844356,2022.83894236839,2022.84049873257,NA,main,main
47,48,0.00999183615853575,113.325413978263,26.8033356761478,113.201186739603,26.8400182913784,0.210707636981559,0.200715800823023,2022.83092639437,2022.84091823053,NA,main,main
57,59,0.000812295015308256,106.808843325378,16.9414034904071,106.900513590689,16.9500043097423,0.210867530665192,0.210055235649884,2022.84026582919,2022.84107812421,NA,main,main
57,58,0.000820684596675977,106.808843325378,16.9414034904071,106.674989915054,16.5943839803235,0.21087592024656,0.210055235649884,2022.84026582919,2022.84108651379,NA,main,main
