node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
52,53,6.34100918795666,101.528526856557,21.4280874720591,101.579901558061,21.658655436421,651.280519793752,644.939510605795,1980.21280176586,1986.55381095382,NA,main,main
53,54,4.36016583928689,101.579901558061,21.658655436421,102.251054132887,18.5378380674719,655.640685633039,651.280519793752,1986.55381095382,1990.91397679311,NA,main,main
54,55,8.58567710288111,102.251054132887,18.5378380674719,102.088656941033,18.3025683304484,664.22636273592,655.640685633039,1990.91397679311,1999.49965389599,NA,main,main
58,59,4.69761336669449,105.550034527808,15.352593476089,106.318337817405,13.616889217233,675.586476498967,670.888863132273,2006.16215429234,2010.85976765904,NA,main,main
59,28,0.068999464252304,106.318337817405,13.616889217233,106.301364215892,13.6438206796339,675.655475963219,675.586476498967,2010.85976765904,2010.92876712329,SC2_EPI_ISL_852605,main,main
59,27,0.068999464252304,106.318337817405,13.616889217233,106.293922515752,13.5306419630286,675.655475963219,675.586476498967,2010.85976765904,2010.92876712329,SC2_EPI_ISL_852604,main,main
55,56,12.7734174071197,102.088656941033,18.3025683304484,102.081696836245,18.3126928022137,676.99978014304,664.22636273592,1999.49965389599,2012.27307130311,NA,main,main
56,57,0.63116696538788,102.081696836245,18.3126928022137,102.23674745107,18.5289558431352,677.630947108427,676.99978014304,2012.27307130311,2012.9042382685,NA,main,main
41,4,33.0341207524582,139.382601212575,35.5054755502435,141.237284067104,39.3684985801528,677.726708839932,644.692588087473,1979.96587924754,2013,SC2_LC556375.1,main,main
63,29,32.3498894549668,101.395479581272,22.9804008076413,101.364929739362,23.1093616945932,678.285612949521,645.935723494554,1981.20901465462,2013.55890410959,SC2_MN996532.2,main,main
67,9,1.137572957643,122.206237429993,30.0327891038812,122.372400229936,30.0876136497819,680.222599250891,679.085026293248,2014.35831745332,2015.49589041096,SC2_MG772934.1,main,main
67,8,2.72661405353325,122.206237429993,30.0327891038812,122.133307494181,29.9995167114215,681.811640346781,679.085026293248,2014.35831745332,2017.08493150685,SC2_MG772933.1,main,main
69,11,42.1830930336012,101.956604888352,25.267124231446,101.554240697141,25.0790858278205,682.726708839932,640.54361580633,1975.8169069664,2018,SC2_OP963576.1,main,main
53,21,32.0270109639882,101.579901558061,21.658655436421,101.618131836155,21.758663807528,683.30753075774,651.280519793752,1986.55381095382,2018.58082191781,SC2_MW703458.1,main,main
52,15,39.2666502889313,101.528526856557,21.4280874720591,101.415648063636,21.2367613821559,684.206160894727,644.939510605795,1980.21280176586,2019.47945205479,SC2_EPI_ISL_412977,main,main
51,22,47.3279735736795,101.542581291029,21.5868315619334,101.666804190207,21.3216609535977,685.12288370332,637.79491012964,1973.06820128971,2020.39617486339,SC2_MZ081381.1,main,main
42,3,31.5680964855464,139.139020408343,36.0054888802699,138.977055983087,37.006401673611,685.14200938638,653.573912900833,1988.8472040609,2020.41530054645,SC2_LC663958.1,main,main
57,19,7.60395845281587,102.23674745107,18.5289558431352,102.269906798475,18.547230184128,685.234905561243,677.630947108427,2012.9042382685,2020.50819672131,SC2_MZ937000.1,main,main
55,16,21.0140073061979,102.088656941033,18.3025683304484,102.252442125673,18.535862731799,685.240370042118,664.22636273592,1999.49965389599,2020.51366120219,SC2_MZ937001.1,main,main
57,17,7.60942293369034,102.23674745107,18.5289558431352,102.279088267814,18.6148455555678,685.240370042118,677.630947108427,2012.9042382685,2020.51366120219,SC2_MZ937002.1,main,main
54,20,29.6078811303904,102.251054132887,18.5378380674719,102.261855015369,18.6095025109979,685.248566763429,655.640685633039,1990.91397679311,2020.5218579235,SC2_MZ937003.1,main,main
56,18,8.2487866203896,102.081696836245,18.3126928022137,102.040052022653,18.900433361005,685.248566763429,676.99978014304,2012.27307130311,2020.5218579235,SC2_MZ937004.1,main,main
41,1,40.7007874191249,139.382601212575,35.5054755502435,137.866282407903,34.8927252005525,685.393375506598,644.692588087473,1979.96587924754,2020.66666666667,SC2_LC663793.1,main,main
42,2,31.819462605765,139.139020408343,36.0054888802699,140.196515364145,35.5803787505242,685.393375506598,653.573912900833,1988.8472040609,2020.66666666667,SC2_LC663959.1,main,main
58,60,14.7849103528307,105.550034527808,15.352593476089,106.710195026658,16.7299264753953,685.673773485103,670.888863132273,2006.16215429234,2020.94706464517,NA,main,main
68,5,0.871100386778293,112.600142695387,27.2558299228742,112.58408099086,27.2502326416132,685.811640346781,684.940539960003,2020.21383112007,2021.08493150685,SC2_OK017803.1,main,main
68,6,0.871100386778293,112.600142695387,27.2558299228742,112.445112633275,27.2647629730581,685.811640346781,684.940539960003,2020.21383112007,2021.08493150685,SC2_OK017804.1,main,main
60,61,0.254879852621355,106.710195026658,16.7299264753953,106.675108040984,16.7200515003995,685.928653337725,685.673773485103,2020.94706464517,2021.20194449779,NA,main,main
69,10,45.429668376067,101.956604888352,25.267124231446,103.615354367906,25.6267682649491,685.973284182398,640.54361580633,1975.8169069664,2021.24657534247,SC2_OK017806.1,main,main
61,62,1.23225429669969,106.675108040984,16.7200515003995,106.629648865284,16.6620850693336,687.160907634424,685.928653337725,2021.20194449779,2022.43419879449,NA,main,main
63,30,41.2731771261996,101.395479581272,22.9804008076413,102.446103011187,22.5500166203613,687.208900620754,645.935723494554,1981.20901465462,2022.48219178082,SC2_OR233302.1,main,main
60,26,1.89129151921215,106.710195026658,16.7299264753953,106.727836331501,16.7413880023698,687.565065004315,685.673773485103,2020.94706464517,2022.83835616438,SC2_OR233324.1,main,main
62,25,0.404157369891109,106.629648865284,16.6620850693336,106.584181584335,16.6776252468664,687.565065004315,687.160907634424,2022.43419879449,2022.83835616438,SC2_OR233322.1,main,main
61,24,1.63915139261827,106.675108040984,16.7200515003995,106.820480860282,16.4994964364695,687.567804730343,685.928653337725,2021.20194449779,2022.84109589041,SC2_OR233328.1,main,main
62,23,0.40689709591858,106.629648865284,16.6620850693336,106.486129461083,16.954865184331,687.567804730343,687.160907634424,2022.43419879449,2022.84109589041,SC2_OR233323.1,main,main
