node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
39,40,0.02538016894,114.829403685982,26.7780007188411,114.349937237104,26.7378470564304,0.02538016894,0,2022.694683635,2022.72006380394,NA,NA,main,main
40,44,0.03496550692,114.349937237104,26.7378470564304,113.336202460198,26.8724278329546,0.06034567586,0.02538016894,2022.72006380394,2022.75502931086,NA,NA,main,main
44,45,0.02734542984,113.336202460198,26.8724278329546,111.34776021653,26.8718150468833,0.0876911057,0.06034567586,2022.75502931086,2022.7823747407,NA,NA,main,main
45,46,0.01131907471,111.34776021653,26.8718150468833,110.777055108244,26.7335562178733,0.09901018041,0.0876911057,2022.7823747407,2022.79369381541,NA,NA,main,main
39,75,0.1128523932,114.829403685982,26.7780007188411,116.136247418002,25.8147724863298,0.1128523932,0,2022.694683635,2022.8075360282,NA,NA,main,main
46,47,0.0179789258,110.777055108244,26.7335562178733,102.249977620804,23.5436858459225,0.11698910621,0.09901018041,2022.79369381541,2022.81167274121,NA,NA,main,main
46,67,0.02534652111,110.777055108244,26.7335562178733,112.013352436414,27.2961507185978,0.12435670152,0.09901018041,2022.79369381541,2022.81904033652,NA,NA,main,main
47,48,0.008218306701,102.249977620804,23.5436858459225,101.810799703716,23.0360411313742,0.125207412911,0.11698910621,2022.81167274121,2022.81989104791,NA,NA,main,main
48,51,0.002469369801,101.810799703716,23.0360411313742,101.848794611437,22.7990367592632,0.127676782712,0.125207412911,2022.81989104791,2022.82236041771,NA,NA,main,main
51,52,0.001368149651,101.848794611437,22.7990367592632,101.873881160015,21.0996412889919,0.129044932363,0.127676782712,2022.82236041771,2022.82372856736,NA,NA,main,main
67,69,0.00779403927,112.013352436414,27.2961507185978,112.134816834223,27.4140565932786,0.13215074079,0.12435670152,2022.81904033652,2022.82683437579,NA,NA,main,main
40,41,0.1076597583,114.349937237104,26.7378470564304,139.686154991055,36.2785874435871,0.13303992724,0.02538016894,2022.72006380394,2022.82772356224,NA,NA,main,main
52,53,0.004137665352,101.873881160015,21.0996412889919,101.803191459889,21.5308366860444,0.133182597715,0.129044932363,2022.82372856736,2022.82786623272,NA,NA,main,main
53,54,0.001193102047,101.803191459889,21.5308366860444,102.08264176533,19.116468100217,0.134375699762,0.133182597715,2022.82786623272,2022.82905933476,NA,NA,main,main
53,65,0.001474091583,101.803191459889,21.5308366860444,101.659678922177,21.5326162736628,0.134656689298,0.133182597715,2022.82786623272,2022.8293403243,NA,NA,main,main
41,42,0.003048671266,139.686154991055,36.2785874435871,139.684474622953,36.8204730328135,0.136088598506,0.13303992724,2022.82772356224,2022.83077223351,NA,NA,main,main
52,66,0.007356886409,101.873881160015,21.0996412889919,101.665549352548,21.6076138813688,0.136401818772,0.129044932363,2022.82372856736,2022.83108545377,NA,NA,main,main
54,55,0.002323718117,102.08264176533,19.116468100217,102.153925701799,18.8709902983628,0.136699417879,0.134375699762,2022.82905933476,2022.83138305288,NA,NA,main,main
54,59,0.003145146214,102.08264176533,19.116468100217,102.48826484766,16.9012984979272,0.137520845976,0.134375699762,2022.82905933476,2022.83220448098,NA,NA,main,main
59,60,0.00516741003,102.48826484766,16.9012984979272,106.373324176779,15.3912646881475,0.142688256006,0.137520845976,2022.83220448098,2022.83737189101,NA,NA,main,main
42,43,0.006810910565,139.684474622953,36.8204730328135,138.95888838528,36.5179281519935,0.142899509071,0.136088598506,2022.83077223351,2022.83758314407,NA,NA,main,main
48,49,0.01825531312,101.810799703716,23.0360411313742,101.914720870722,23.5603954422585,0.143462726031,0.125207412911,2022.81989104791,2022.83814636103,NA,NA,main,main
55,56,0.007801163363,102.153925701799,18.8709902983628,102.09919914795,18.7159472687115,0.144500581242,0.136699417879,2022.83138305288,2022.83918421624,NA,NA,main,main
69,70,0.01293928721,112.134816834223,27.4140565932786,122.101841743373,29.8589987963344,0.145090028,0.13215074079,2022.82683437579,2022.839773663,NA,NA,main,main
49,50,0.002090729021,101.914720870722,23.5603954422585,101.943097411591,23.2718456324147,0.145553455052,0.143462726031,2022.83814636103,2022.84023709005,NA,NA,main,main
60,62,0.003041830143,106.373324176779,15.3912646881475,106.689911725137,16.6208781573235,0.145730086149,0.142688256006,2022.83737189101,2022.84041372115,NA,NA,main,main
