node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host
39,40,0.01092363515,113.623097632337,25.0062993091488,113.312682911769,24.5654390677013,0.01092363515,0,2022.69296213114,2022.70388576629,NA,NA
40,42,0.04113196632,113.312682911769,24.5654390677013,108.620309387516,20.8922536830214,0.05205560147,0.01092363515,2022.70388576629,2022.74501773261,NA,NA
40,41,0.07184132504,113.312682911769,24.5654390677013,115.694451053874,25.2800832658727,0.08276496019,0.01092363515,2022.70388576629,2022.77572709133,NA,NA
42,47,0.03488350037,108.620309387516,20.8922536830214,106.280364261434,18.8201504115929,0.08693910184,0.05205560147,2022.74501773261,2022.77990123298,NA,NA
47,48,0.01684305791,106.280364261434,18.8201504115929,104.066484699312,17.3092859978011,0.10378215975,0.08693910184,2022.77990123298,2022.79674429089,NA,NA
48,49,0.008672926784,104.066484699312,17.3092859978011,104.103395961721,17.7296881681233,0.112455086534,0.10378215975,2022.79674429089,2022.80541721768,NA,NA
49,55,0.01340862043,104.103395961721,17.7296881681233,102.912994802086,22.6466359636879,0.125863706964,0.112455086534,2022.80541721768,2022.8188258381,NA,NA
55,60,0.001577749649,102.912994802086,22.6466359636879,101.81152303805,23.158308709638,0.127441456613,0.125863706964,2022.8188258381,2022.82040358775,NA,NA
60,64,0.002091588167,101.81152303805,23.158308709638,101.553598608421,22.8311442188425,0.12953304478,0.127441456613,2022.82040358775,2022.82249517592,NA,NA
60,61,0.002425338517,101.81152303805,23.158308709638,101.922603542689,23.3893912020756,0.12986679513,0.127441456613,2022.82040358775,2022.82282892627,NA,NA
64,65,0.005744062192,101.553598608421,22.8311442188425,101.508281629202,22.382799215987,0.135277106972,0.12953304478,2022.82249517592,2022.82823923811,NA,NA
55,56,0.01254650743,102.912994802086,22.6466359636879,111.728472091499,27.2890136698086,0.138410214394,0.125863706964,2022.8188258381,2022.83137234554,NA,NA
65,66,0.003799518007,101.508281629202,22.382799215987,101.517816809306,21.9467103265475,0.139076624979,0.135277106972,2022.82823923811,2022.83203875612,NA,NA
66,67,0.001703924037,101.517816809306,21.9467103265475,101.513925124813,21.4849768910719,0.140780549016,0.139076624979,2022.83203875612,2022.83374268016,NA,NA
39,73,0.1412261867,113.623097632337,25.0062993091488,139.192660802151,36.1218837300027,0.1412261867,0,2022.69296213114,2022.83418831784,NA,NA
67,68,0.0008886021424,101.513925124813,21.4849768910719,101.564043027396,21.4250334353666,0.1416691511584,0.140780549016,2022.83374268016,2022.8346312823,NA,NA
56,57,0.003629520422,111.728472091499,27.2890136698086,111.830116805295,27.3719278518297,0.142039734816,0.138410214394,2022.83137234554,2022.83500186596,NA,NA
56,59,0.004808727208,111.728472091499,27.2890136698086,122.216176079914,29.8272171054021,0.143218941602,0.138410214394,2022.83137234554,2022.83618107274,NA,NA
67,69,0.002849182292,101.513925124813,21.4849768910719,102.099090127201,18.5837235126592,0.143629731308,0.140780549016,2022.83374268016,2022.83659186245,NA,NA
61,62,0.01379298271,101.922603542689,23.3893912020756,102.030821215957,23.763003309181,0.14365977784,0.12986679513,2022.82282892627,2022.83662190898,NA,NA
69,70,0.0002763170105,102.099090127201,18.5837235126592,102.151492571806,18.6240843301234,0.1439060483185,0.143629731308,2022.83659186245,2022.83686817946,NA,NA
73,74,0.003653295588,139.192660802151,36.1218837300027,139.434928858389,36.4626366701318,0.144879482288,0.1412261867,2022.83418831784,2022.83784161343,NA,NA
49,50,0.03248199531,104.103395961721,17.7296881681233,106.389700851676,15.4402270997886,0.144937081844,0.112455086534,2022.80541721768,2022.83789921298,NA,NA
62,63,0.00136592989,102.030821215957,23.763003309181,102.082385008677,23.2486353139155,0.14502570773,0.14365977784,2022.83662190898,2022.83798783887,NA,NA
74,75,0.0005023942443,139.434928858389,36.4626366701318,140.254828552901,37.4740599516015,0.1453818765323,0.144879482288,2022.83784161343,2022.83834400767,NA,NA
50,54,0.001455408375,106.389700851676,15.4402270997886,106.336483109525,13.9685325185594,0.146392490219,0.144937081844,2022.83789921298,2022.83935462136,NA,NA
42,43,0.09533000953,108.620309387516,20.8922536830214,108.318083952874,19.4508755308112,0.147385611,0.05205560147,2022.74501773261,2022.84034774214,NA,NA
43,44,4.855560294e-05,108.318083952874,19.4508755308112,107.133390183465,18.5034645630617,0.14743416660294,0.147385611,2022.84034774214,2022.84039629774,NA,NA
44,46,0.0001530026837,107.133390183465,18.5034645630617,107.937154600123,21.235019161408,0.14758716928664,0.14743416660294,2022.84039629774,2022.84054930043,NA,NA
44,45,0.0003605606094,107.133390183465,18.5034645630617,107.259130913625,17.7530960380798,0.14779472721234,0.14743416660294,2022.84039629774,2022.84075685835,NA,NA
50,51,0.002870749011,106.389700851676,15.4402270997886,106.713586584748,16.7342531276211,0.147807830855,0.144937081844,2022.83789921298,2022.840769962,NA,NA
57,58,0.005785765487,111.830116805295,27.3719278518297,111.837067619389,27.5216685747025,0.147825500303,0.142039734816,2022.83500186596,2022.84078763144,NA,NA
51,52,0.0001655211602,106.713586584748,16.7342531276211,106.563038182405,16.8021850629074,0.1479733520152,0.147807830855,2022.840769962,2022.84093548316,NA,NA
51,53,0.0001835079721,106.713586584748,16.7342531276211,106.803316271754,16.6753689474344,0.1479913388271,0.147807830855,2022.840769962,2022.84095346997,NA,NA
70,71,0.004087712979,102.151492571806,18.6240843301234,102.301541974653,18.6446219204753,0.1479937612975,0.1439060483185,2022.83686817946,2022.84095589244,NA,NA
