node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
39,40,0.03106354192,109.146415420781,22.426548897473,105.409933062849,19.2229732170985,0.03106354192,0,2022.6878960911,2022.71895963302,NA,NA,main,main
39,71,0.03043465736,109.146415420781,22.426548897473,114.676376794939,25.0913041311554,0.03043465736,0,2022.6878960911,2022.71833074846,NA,NA,main,main
40,41,0.02528236852,105.409933062849,19.2229732170985,103.682078332976,19.1848168562463,0.05634591044,0.03106354192,2022.71895963302,2022.74424200154,NA,NA,main,main
41,46,0.02575362622,103.682078332976,19.1848168562463,102.522276731869,19.7419808402873,0.08209953666,0.05634591044,2022.74424200154,2022.76999562776,NA,NA,main,main
71,72,0.05933276291,114.676376794939,25.0913041311554,139.246139122293,35.9961086612887,0.08976742027,0.03043465736,2022.71833074846,2022.77766351137,NA,NA,main,main
46,47,0.01205948071,102.522276731869,19.7419808402873,102.221893955486,20.22416413689,0.09415901737,0.08209953666,2022.76999562776,2022.78205510847,NA,NA,main,main
47,48,0.01019399567,102.221893955486,20.22416413689,102.439212527675,20.6004191062017,0.10435301304,0.09415901737,2022.78205510847,2022.79224910414,NA,NA,main,main
71,75,0.08357807146,114.676376794939,25.0913041311554,116.179176489488,25.1610230900814,0.11401272882,0.03043465736,2022.71833074846,2022.80190881992,NA,NA,main,main
72,73,0.02745343347,139.246139122293,35.9961086612887,139.045214705721,36.4207057346508,0.11722085374,0.08976742027,2022.77766351137,2022.80511694484,NA,NA,main,main
48,49,0.01699860704,102.439212527675,20.6004191062017,102.274732473793,21.9221503417812,0.12135162008,0.10435301304,2022.79224910414,2022.80924771118,NA,NA,main,main
47,58,0.02933748426,102.221893955486,20.22416413689,102.152484485538,19.5945715340856,0.12349650163,0.09415901737,2022.78205510847,2022.81139259273,NA,NA,main,main
58,59,0.003668678737,102.152484485538,19.5945715340856,102.207918176752,18.7788176101205,0.127165180367,0.12349650163,2022.81139259273,2022.81506127147,NA,NA,main,main
