latitude	longitude	height
21.814772934420745	100.98762192918868	56.03392156954021
20.531902557429856	101.37876607225594	58.632512212653296
22.791009012720153	101.5009179293337	39.01215857143063
18.76429459332878	101.78708959599699	34.38498346183235
21.012246450164152	101.17552815526777	54.469845985208735
21.40733259097955	101.81668095325061	48.65863512100043
21.645805348077204	102.11445304796531	45.62136875084616
22.224220291438307	101.9069677666222	53.248113052780695
22.83020283887086	102.09081027201198	48.27037439070352
23.053293451863585	101.24268883826322	48.85455786777277
21.763535844650583	101.27446696876395	41.03479154975969
20.848483964092384	102.2018014860815	44.79193916868098
23.102483753275887	101.26103255038261	63.3579123725018
22.054336661393037	101.04016275075871	46.83706980809313
20.453196144849684	100.93478302788772	39.46665232631574
20.610934124913232	100.14133856059414	32.105008723512356
22.16396391964133	102.25308136761906	49.80386312805069
22.275844798114264	100.38597983752535	45.00527384416796
21.73800955136296	101.61935661717737	45.063928604637795
20.833618250084662	101.49103481119052	50.10848359309102
23.33060583513145	101.70052129356152	38.89717496918365
22.787551138575605	101.73851894740757	50.7707079626191
19.4862188008953	98.5149857088674	46.606905768676825
20.74492610844642	101.51583738994272	55.43139868508024
21.34848779326455	101.54821460454235	47.047962270331595
21.46675557161317	102.04366945583978	45.87129096025342
21.61256475412374	101.42507031915083	41.96561172243503
21.273641459936744	101.6880322025716	58.858170908108946
21.442960011797833	101.41139195749744	43.964731006254965
22.89920743389042	102.57529508816503	47.89622148334149
21.473576562693523	101.7018163176529	44.173302622027336
21.121047050260902	101.98333506005251	33.480104164247564
22.181077758932176	101.79895030285914	45.67634876726106
21.025796933698903	105.45300352617886	48.06299103856418
21.63030990939301	101.40117017227563	41.219185118998666
22.003024258206374	101.97353340655798	45.355213910504176
18.532331639691915	101.36304884641181	57.691954393390574
21.585284554177996	101.42736637336729	41.781745251714824
21.481012840641185	101.47786514012992	51.30162620014744
20.977572329934244	101.96241733732374	48.66816600657887
21.312753548895543	101.29479481420007	50.028825252520505
22.005810314654525	101.15324479960441	45.41009076558453
22.026377253063774	100.69268834467803	38.79051894738416
21.247360254721524	101.72594525737875	45.29832792010757
22.58761008767829	101.62168828698887	46.90223738356849
22.921895793515798	102.3939899221699	75.41512329977024
20.343991179204128	100.91744194292038	63.466786176581195
21.848316185691132	101.54081355075141	52.32990653609261
21.2433298671824	101.25858601991523	60.206247437654724
20.60637502886791	101.6179199530028	54.48396094336033
21.092150655898703	101.62395320577576	42.2790429438719
22.495265649964168	101.06291007043907	49.168290034411825
18.651030911871413	102.12705395982022	67.19904708735373
21.987753861705478	100.82584140793944	47.59496753500855
20.524539875383105	101.3090180959807	55.41571853747291
20.832432449332877	101.36493373519383	51.150483964319506
21.302640899682597	101.62374193582592	35.48861257009855
21.800670001375117	101.71642158925631	43.87891630082436
20.712119259991997	101.47271405439125	50.47755329213521
24.126410419079114	101.48896266725798	48.00005666202617
21.42687945973872	101.94738429135951	48.54135539952972
20.796889929951256	102.35835978555708	56.02194668107052
22.91216237577787	100.18261963545031	67.01509017908609
20.07663757362246	100.91128901030997	44.77997906390726
20.350298982594968	101.70530531849316	50.2242964499801
20.538524200127043	101.69472411258087	28.295977724106024
21.18747637790848	102.90411867660893	48.16131087374049
19.357611377410993	101.99904484431362	33.386842760945115
22.79953929218106	102.94253726520472	37.023248098951285
