mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
13.3816677041574	7.47345033587251	1.27028381534823	402.597584832575	503.300993317655	1.84799959878582
20.5248281981431	9.64842506919746	1.08091470606575	725.922400474586	855.43359720758	1.68340484340375
16.9858481337859	6.28085642819686	1.61802694066441	468.604781081881	464.237947382181	2.64651080905836
41.8484838168119	8.10035234456505	2.12411581339758	1070.89435308067	704.32479822388	2.49362800747624
20.4403366190339	8.8174758098219	1.2935783750723	463.534878134554	539.965059723193	1.52829019375295
14.3668470288669	8.44148341842301	1.15707059387956	448.309289970379	584.395225144517	1.71885021759627
12.0744089641173	8.10641382419016	0.838362497985639	413.201017233885	579.101442559997	2.1027196987827
17.2773760138231	6.7567622708734	2.16126066113374	443.619179695552	473.690900545165	1.80066984749506
18.4127845065432	8.3476573465443	1.53473158692515	466.852864563222	572.095479669036	1.93260896938167
19.4720960021296	6.13567097497949	2.00877901391152	475.372165523642	369.746680654677	2.12881063199424
26.7685819224271	12.6084836265837	1.62907305010944	1637.63788882411	1446.6073580557	2.77711931512701
18.84608840293	8.28929259379108	1.62818249175453	517.493072443141	561.522120949543	2.72434273284393
12.9110399719586	7.59499922525385	1.25064940133723	406.76245120508	512.406439710078	1.82031631674066
21.6272947949846	5.89974836315217	2.13042269448278	342.453552660391	367.286386728641	1.72828541646795
10.8384114438848	7.02355274456699	1.23327975131213	355.154840069587	490.197654589479	1.93031484400434
22.0644919099048	7.71269767120307	2.72281172846313	440.899873519195	490.412545243159	2.12861513751933
13.1000662630783	7.41570450277934	1.03546237645541	340.91030584208	573.014591687995	1.9667784653318
22.021563896073	7.86118232593252	1.68881791503404	557.329221885829	526.094739689023	1.57847560169049
17.7472487482863	7.90402852370455	1.83316832944503	847.5786446215	542.30405641574	3.24581207163456
50.024782291868	5.00521775014717	4.48719534703348	245.874896401431	305.498983199714	2.08371358762536
16.7991287917125	8.50541296352022	1.59850217542462	657.808423041162	494.242897882665	3.38883097743751
19.0128647719292	6.47444480495697	1.72137679535984	317.512675627364	457.508109247245	2.15762882498783
19.7552115501798	5.87684940804345	1.8956290522142	246.983150605408	314.51981420949	1.55173676345948
18.8052849892259	6.50410812371389	1.76382854906857	391.029825837379	346.060907286942	1.90584179727182
