node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host
28,29,541.3399284,116.453598747611,27.7848021052043,113.41458867916,27.0939182979572,541.3399284,0,740.504901506849,1281.84482990685,NA,NA
28,53,477.8232405,116.453598747611,27.7848021052043,118.040099012246,28.145067680477,477.8232405,0,740.504901506849,1218.32814200685,NA,NA
29,30,341.9373907,113.41458867916,27.0939182979572,108.724567160645,23.6430002590562,883.2773191,541.3399284,1281.84482990685,1623.78222060685,NA,NA
30,31,225.8152989,108.724567160645,23.6430002590562,104.19323828385,20.3387946168329,1109.092618,883.2773191,1623.78222060685,1849.59751950685,NA,NA
29,49,656.4381018,113.41458867916,27.0939182979572,113.159349306725,27.4059067961718,1197.7780302,541.3399284,1281.84482990685,1938.28293170685,NA,NA
31,34,106.8397289,104.19323828385,20.3387946168329,102.366718520641,21.5173035051448,1215.9323469,1109.092618,1849.59751950685,1956.43724840685,NA,NA
31,32,116.2922006,104.19323828385,20.3387946168329,103.323918728927,14.8433044526869,1225.3848186,1109.092618,1849.59751950685,1965.88972010685,NA,NA
49,50,46.23754619,113.159349306725,27.4059067961718,113.203439937805,27.6702952076272,1244.01557639,1197.7780302,1938.28293170685,1984.52047789685,NA,NA
34,35,29.34405851,102.366718520641,21.5173035051448,101.518586819646,21.8507137801034,1245.27640541,1215.9323469,1956.43724840685,1985.78130691685,NA,NA
35,36,5.871272782,101.518586819646,21.8507137801034,101.582149635463,21.3326873911882,1251.147678192,1245.27640541,1985.78130691685,1991.65257969885,NA,NA
36,37,5.608031895,101.582149635463,21.3326873911882,101.808118960829,19.9664720533152,1256.755710087,1251.147678192,1991.65257969885,1997.26061159385,NA,NA
36,42,6.767267328,101.582149635463,21.3326873911882,101.608875124621,21.4375776309898,1257.91494552,1251.147678192,1991.65257969885,1998.41984702685,NA,NA
35,44,14.86867595,101.518586819646,21.8507137801034,101.435370200612,22.8684469425268,1260.14508136,1245.27640541,1985.78130691685,2000.64998286685,NA,NA
42,43,5.046661348,101.608875124621,21.4375776309898,101.536895059401,21.4921228540444,1262.961606868,1257.91494552,1998.41984702685,2003.46650837485,NA,NA
50,51,21.06126695,113.203439937805,27.6702952076272,122.138733320826,29.8293264185792,1265.07684334,1244.01557639,1984.52047789685,2005.58174484685,NA,NA
37,38,9.708387085,101.808118960829,19.9664720533152,102.194344014355,18.5312026582803,1266.464097172,1256.755710087,1997.26061159385,2006.96899867885,NA,NA
30,45,384.8707691,108.724567160645,23.6430002590562,108.509883453957,24.3908836128067,1268.1480882,883.2773191,1623.78222060685,2008.65298970685,NA,NA
38,39,2.340308754,102.194344014355,18.5312026582803,102.21528692735,18.4962567612116,1268.804405926,1266.464097172,2006.96899867885,2009.30930743285,NA,NA
39,40,1.007689229,102.21528692735,18.4962567612116,102.208087572635,18.4748435815259,1269.812095155,1268.804405926,2009.30930743285,2010.31699666185,NA,NA
45,46,3.546910717,108.509883453957,24.3908836128067,108.571935331617,24.5037561732421,1271.694998917,1268.1480882,2008.65298970685,2012.19990042385,NA,NA
46,47,4.543311245,108.571935331617,24.5037561732421,108.301275237763,25.436045279018,1276.238310162,1271.694998917,2012.19990042385,2016.74321166885,NA,NA
40,41,9.894249568,102.208087572635,18.4748435815259,102.103323046793,18.5774295173373,1279.706344723,1269.812095155,2010.31699666185,2020.21124622985,NA,NA
47,48,3.775817316,108.301275237763,25.436045279018,107.888249416773,24.3379991703605,1280.014127478,1276.238310162,2016.74321166885,2020.51902898485,NA,NA
53,26,802.7504942,118.040099012246,28.145067680477,119.090743858871,28.2501147209652,1280.5737347,477.8232405,1218.32814200685,2021.07863620685,SC2_KF294457.1,Rhinolophus monoceros
53,27,802.7504942,118.040099012246,28.145067680477,141.27005080291,39.3539483210148,1280.5737347,477.8232405,1218.32814200685,2021.07863620685,SC2_LC556375.1,Rhinolophus cornutus
40,5,10.76163962,102.208087572635,18.4748435815259,102.277092468329,18.4317049731369,1280.573734775,1269.812095155,2010.31699666185,2021.07863628185,SC2_MZ937001.1,Rhinolophus pusillus
39,4,11.76932885,102.21528692735,18.4962567612116,102.328943104991,18.4512920458988,1280.573734776,1268.804405926,2009.30930743285,2021.07863628285,SC2_MZ937000.1,Rhinolophus malayanus
37,9,23.81802469,101.808118960829,19.9664720533152,101.910608680214,20.0756738022704,1280.573734777,1256.755710087,1997.26061159385,2021.07863628385,SC2_MN908947.3,Homo sapiens
41,6,0.8673900542,102.103323046793,18.5774295173373,102.103597705846,18.8060685802479,1280.5737347772,1279.706344723,2020.21124622985,2021.07863628405,SC2_MZ937004.1,Rhinolophus malayanus
41,7,0.8673900542,102.103323046793,18.5774295173373,102.043349720188,18.4701458661259,1280.5737347772,1279.706344723,2020.21124622985,2021.07863628405,SC2_MZ937002.1,Rhinolophus malayanus
43,10,17.61212791,101.536895059401,21.4921228540444,101.606500033075,22.3712317995501,1280.573734778,1262.961606868,2003.46650837485,2021.07863628485,SC2_MW703458.1,Rhinolophus pusillus
43,11,17.61212791,101.536895059401,21.4921228540444,101.462741938368,21.4048978963571,1280.573734778,1262.961606868,2003.46650837485,2021.07863628485,SC2_MZ081381.1,Rhinolophus pusillus
34,15,64.64138788,102.366718520641,21.5173035051448,102.770299781627,21.3032425192602,1280.57373478,1215.9323469,1956.43724840685,2021.07863628685,SC2_MT121216.1,Manis javanica
42,12,22.65878926,101.608875124621,21.4375776309898,101.624202225397,21.3582448067434,1280.57373478,1257.91494552,1998.41984702685,2021.07863628685,SC2_EPI_ISL_412977,Rhinolophus malayanus
44,13,20.42865342,101.435370200612,22.8684469425268,101.516834097384,23.1297277482574,1280.57373478,1260.14508136,2000.64998286685,2021.07863628685,SC2_OK017806.1,Rhinolophus pusillus
44,14,20.42865342,101.435370200612,22.8684469425268,101.307404993327,23.1791372013458,1280.57373478,1260.14508136,2000.64998286685,2021.07863628685,SC2_MN996532.2,Rhinolophus affinis
38,8,14.10963761,102.194344014355,18.5312026582803,102.115544463921,18.5418198010102,1280.573734782,1266.464097172,2006.96899867885,2021.07863628885,SC2_MZ937003.1,Rhinolophus marshalli
46,17,8.878735872,108.571935331617,24.5037561732421,108.477636809999,24.3816237596514,1280.573734789,1271.694998917,2012.19990042385,2021.07863629585,SC2_MT040333.1,Manis javanica
47,20,4.335424627,108.301275237763,25.436045279018,108.475349584531,24.3501850528672,1280.573734789,1276.238310162,2016.74321166885,2021.07863629585,SC2_MT040336.1,Manis javanica
48,18,0.5596073115,107.888249416773,24.3379991703605,108.579375947955,24.443459897973,1280.5737347895,1280.014127478,2020.51902898485,2021.07863629635,SC2_MT040335.1,Manis javanica
48,19,0.5596073115,107.888249416773,24.3379991703605,108.597087015747,24.4140270233146,1280.5737347895,1280.014127478,2020.51902898485,2021.07863629635,SC2_MT072864.1,Manis javanica
49,21,82.79570459,113.159349306725,27.4059067961718,112.11382983646,27.3308656789958,1280.57373479,1197.7780302,1938.28293170685,2021.07863629685,SC2_OK017805.1,Rhinolophus pusillus
51,22,15.49689145,122.138733320826,29.8293264185792,122.018952941336,29.8984440523727,1280.57373479,1265.07684334,2005.58174484685,2021.07863629685,SC2_MG772934.1,Rhinolophus pusillus
51,23,15.49689145,122.138733320826,29.8293264185792,122.298843269098,29.858986222519,1280.57373479,1265.07684334,2005.58174484685,2021.07863629685,SC2_MG772933.1,Rhinolophus pusillus
45,16,12.42564659,108.509883453957,24.3908836128067,108.492809096456,24.3896090770332,1280.57373479,1268.1480882,2008.65298970685,2021.07863629685,SC2_MT040334.1,Manis javanica
52,24,-0.03919245916,112.19982575437,27.691047700519,112.190203699578,27.6678974672927,1280.57373479084,1280.61292725,2021.11782875685,2021.07863629769,SC2_OK017803.1,Rhinolophus pusillus
52,25,-0.03919245916,112.19982575437,27.691047700519,112.189060739545,27.6905964366762,1280.57373479084,1280.61292725,2021.11782875685,2021.07863629769,SC2_OK017804.1,Rhinolophus pusillus
33,2,-0.2062952004,106.233163877154,13.7710786543539,106.401888787383,13.6905833397861,1280.5737347996,1280.78003,2021.28493150685,2021.07863630645,SC2_EPI_ISL_852605,Rhinolophus shameli
33,3,-0.2062952004,106.233163877154,13.7710786543539,106.061028109632,13.8221764103163,1280.5737347996,1280.78003,2021.28493150685,2021.07863630645,SC2_EPI_ISL_852604,Rhinolophus shameli
32,1,55.1889162,103.323918728927,14.8433044526869,101.119318974639,13.8067110806997,1280.5737348,1225.3848186,1965.88972010685,2021.07863630685,SC2_MW251308.1,Rhinolophus acuminatus
50,52,36.59735086,113.203439937805,27.6702952076272,112.19982575437,27.691047700519,1280.61292725,1244.01557639,1984.52047789685,2021.11782875685,NA,NA
32,33,55.3952114,103.323918728927,14.8433044526869,106.233163877154,13.7710786543539,1280.78003,1225.3848186,1965.88972010685,2021.28493150685,NA,NA
