node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
28,29,7231.968214,110.867076122763,25.5426045490153,108.785940523664,24.1383456811201,7231.968214,0,-10531.7600872027,-3299.79187320265,NA,NA,main,main
28,46,4972.739893,110.867076122763,25.5426045490153,113.581061040629,27.0797415945206,4972.739893,0,-10531.7600872027,-5559.02019420265,NA,NA,main,main
46,47,6678.491142,113.581061040629,27.0797415945206,114.474052685796,27.7924289963326,11651.231035,4972.739893,-5559.02019420265,1119.47094779735,NA,NA,main,main
29,30,4667.094049,108.785940523664,24.1383456811201,106.012110572973,22.3339276138882,11899.062263,7231.968214,-3299.79187320265,1367.30217579735,NA,NA,main,main
47,52,645.7663875,114.474052685796,27.7924289963326,121.456956654751,29.7395480542565,12296.9974225,11651.231035,1119.47094779735,1765.23733529735,NA,NA,main,main
47,48,786.903913,114.474052685796,27.7924289963326,110.490934255198,27.0900848804178,12438.134948,11651.231035,1119.47094779735,1906.37486079735,NA,NA,main,main
30,31,575.0155426,106.012110572973,22.3339276138882,103.169867613653,20.9863978222736,12474.0778056,11899.062263,1367.30217579735,1942.31771839735,NA,NA,main,main
31,32,28.39142617,103.169867613653,20.9863978222736,102.246430363155,21.2106674236386,12502.46923177,12474.0778056,1942.31771839735,1970.70914456735,NA,NA,main,main
52,53,218.4116419,121.456956654751,29.7395480542565,121.490521930566,29.6952557109304,12515.4090644,12296.9974225,1765.23733529735,1983.64897719735,NA,NA,main,main
48,49,80.14183764,110.490934255198,27.0900848804178,111.554473018151,27.410446235087,12518.27678564,12438.134948,1906.37486079735,1986.51669843735,NA,NA,main,main
32,33,18.51709731,102.246430363155,21.2106674236386,101.827058554101,20.710752461107,12520.98632908,12502.46923177,1970.70914456735,1989.22624187735,NA,NA,main,main
33,34,7.106637827,101.827058554101,20.710752461107,102.168578100662,18.9611303262474,12528.092966907,12520.98632908,1989.22624187735,1996.33287970435,NA,NA,main,main
33,39,8.476630005,101.827058554101,20.710752461107,101.635121987501,21.0184930011777,12529.462959085,12520.98632908,1989.22624187735,1997.70287188235,NA,NA,main,main
39,40,8.212342978,101.635121987501,21.0184930011777,101.408062430443,21.4627267454239,12537.675302063,12529.462959085,1997.70287188235,2005.91521486035,NA,NA,main,main
48,51,102.4288374,110.490934255198,27.0900848804178,102.866940699905,24.7978407043456,12540.5637854,12438.134948,1906.37486079735,2008.80369819735,NA,NA,main,main
34,35,15.64777216,102.168578100662,18.9611303262474,102.288576276961,18.5686625334669,12543.740739067,12528.092966907,1996.33287970435,2011.98065186435,NA,NA,main,main
35,37,8.045764664,102.288576276961,18.5686625334669,102.227630812308,18.514891907002,12551.786503731,12543.740739067,2011.98065186435,2020.02641652835,NA,NA,main,main
35,36,8.220611181,102.288576276961,18.5686625334669,102.349862227288,18.6247405769108,12551.961350248,12543.740739067,2011.98065186435,2020.20126304535,NA,NA,main,main
