node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host
141,142,0.1321477075,110.817840884608,27.5200763095629,111.04495323429,26.9634742432955,0.1321477075,0,2021.15892978256,2021.29107749006,NA,NA
142,143,0.1141181752,111.04495323429,26.9634742432955,111.400260184163,26.1683133468786,0.2462658827,0.1321477075,2021.29107749006,2021.40519566526,NA,NA
141,160,0.2524428438,110.817840884608,27.5200763095629,109.572016483353,28.2045233055614,0.2524428438,0,2021.15892978256,2021.41137262636,NA,NA
160,161,0.0169078572,109.572016483353,28.2045233055614,109.556823715558,27.819983525805,0.269350701,0.2524428438,2021.41137262636,2021.42828048356,NA,NA
160,266,0.03372660276,109.572016483353,28.2045233055614,108.977038170896,29.7548822457222,0.28616944656,0.2524428438,2021.41137262636,2021.44509922912,NA,NA
161,162,0.01924874873,109.556823715558,27.819983525805,110.876701634822,27.9229748490286,0.28859944973,0.269350701,2021.42828048356,2021.44752923229,NA,NA
162,167,0.001293454009,110.876701634822,27.9229748490286,111.29025845935,28.0383465491096,0.289892903739,0.28859944973,2021.44752923229,2021.4488226863,NA,NA
161,215,0.02554061932,109.556823715558,27.819983525805,105.049221196875,25.737997968645,0.29489132032,0.269350701,2021.42828048356,2021.45382110288,NA,NA
167,174,0.0149055388,111.29025845935,28.0383465491096,113.61720563973,25.2452368544964,0.304798442539,0.289892903739,2021.4488226863,2021.4637282251,NA,NA
162,163,0.01926827434,110.876701634822,27.9229748490286,110.44319082172,28.3789537724402,0.30786772407,0.28859944973,2021.44752923229,2021.46679750663,NA,NA
167,168,0.02725906625,111.29025845935,28.0383465491096,111.38657577465,29.405472522691,0.317151969989,0.289892903739,2021.4488226863,2021.47608175255,NA,NA
174,175,0.01547089035,113.61720563973,25.2452368544964,114.191397158654,24.703905639909,0.320269332889,0.304798442539,2021.4637282251,2021.47919911545,NA,NA
143,148,0.07746563613,111.400260184163,26.1683133468786,112.685568324036,26.5469156017953,0.32373151883,0.2462658827,2021.40519566526,2021.48266130139,NA,NA
148,149,0.002843446263,112.685568324036,26.5469156017953,113.082942928688,26.8621402737397,0.326574965093,0.32373151883,2021.48266130139,2021.48550474766,NA,NA
163,165,0.01896030282,110.44319082172,28.3789537724402,109.25326446787,28.3724599524134,0.32682802689,0.30786772407,2021.46679750663,2021.48575780945,NA,NA
174,212,0.02259628655,113.61720563973,25.2452368544964,113.749631894191,25.418137276104,0.327394729089,0.304798442539,2021.4637282251,2021.48632451165,NA,NA
215,216,0.03764149176,105.049221196875,25.737997968645,105.206523479349,25.1788005825608,0.33253281208,0.29489132032,2021.45382110288,2021.49146259464,NA,NA
149,156,0.01135183954,113.082942928688,26.8621402737397,113.627761742081,27.116444732794,0.337926804633,0.326574965093,2021.48550474766,2021.4968565872,NA,NA
175,176,0.01811694969,114.191397158654,24.703905639909,114.920047888892,24.6046055928749,0.338386282579,0.320269332889,2021.47919911545,2021.49731606514,NA,NA
149,150,0.01350013611,113.082942928688,26.8621402737397,103.131351933701,21.6143164014925,0.340075101203,0.326574965093,2021.48550474766,2021.49900488377,NA,NA
216,217,0.0084383303,105.206523479349,25.1788005825608,103.776214284406,24.9057898363253,0.34097114238,0.33253281208,2021.49146259464,2021.49990092494,NA,NA
156,157,0.003665519308,113.627761742081,27.116444732794,113.346031768719,26.9273201806195,0.341592323941,0.337926804633,2021.4968565872,2021.50052210651,NA,NA
163,164,0.03561501854,110.44319082172,28.3789537724402,110.760176131166,28.3383553839153,0.34348274261,0.30786772407,2021.46679750663,2021.50241252517,NA,NA
217,218,0.002694460075,103.776214284406,24.9057898363253,103.185470952586,24.7394843041674,0.343665602455,0.34097114238,2021.49990092494,2021.50259538502,NA,NA
176,177,0.006515476937,114.920047888892,24.6046055928749,115.851503908002,25.5921465973174,0.344901759516,0.338386282579,2021.49731606514,2021.50383154208,NA,NA
217,256,0.005761060284,103.776214284406,24.9057898363253,103.810080154258,24.8213239289146,0.346732202664,0.34097114238,2021.49990092494,2021.50566198523,NA,NA
156,158,0.01156809785,113.627761742081,27.116444732794,113.320690739327,27.3386177918995,0.349494902483,0.337926804633,2021.4968565872,2021.50842468505,NA,NA
218,225,0.005874026333,103.185470952586,24.7394843041674,102.810398686646,24.8416192331936,0.349539628788,0.343665602455,2021.50259538502,2021.50846941135,NA,NA
256,257,0.004546737252,103.810080154258,24.8213239289146,105.197191753262,25.0068314333954,0.351278939916,0.346732202664,2021.50566198523,2021.51020872248,NA,NA
177,180,0.007691616726,115.851503908002,25.5921465973174,115.933458332635,25.6768300198736,0.352593376242,0.344901759516,2021.50383154208,2021.51152315881,NA,NA
225,248,0.003695932005,102.810398686646,24.8416192331936,102.757559257563,24.8703770530596,0.353235560793,0.349539628788,2021.50846941135,2021.51216534336,NA,NA
